Transaction_Amount,Transaction_Type,Account_Age,Transaction_Location,Is_Fraud
33.43903043343766,credit,4,online,0
52.80987154596441,credit,9,store,0
150.32050656159714,debit,5,online,0
45.89598621665501,debit,2,store,0
68.0496413178296,credit,1,store,0
35.28792444278386,debit,7,online,0
50.27031123587008,debit,1,store,0
3.678678924806502,debit,8,store,0
14.677736194256955,debit,9,store,0
22.459338035474524,credit,7,online,0
31.979690828360436,debit,9,store,0
2.3361742001170605,debit,6,online,0
7.54254552689986,debit,7,store,0
16.204462705167057,credit,3,store,0
177.94994496157955,credit,9,store,0
20.1245024322056,debit,3,online,0
32.89296513143755,debit,6,store,0
10.91387752228215,debit,4,online,0
47.1805362569958,debit,9,online,0
16.472671395570604,debit,1,store,0
11.59613492746251,credit,9,store,0
36.34270946622103,debit,4,store,0
0.2760505968654886,debit,5,store,0
0.38467761352001506,credit,1,online,0
12.36341184337153,debit,1,online,0
1.8706282919097914,debit,6,online,0
5.715900958138311,debit,1,online,0
20.689532170251542,debit,2,online,0
81.1225304712823,credit,3,online,0
42.43728712956564,debit,7,online,0
35.94045504940313,debit,2,store,0
17.37081285183237,debit,5,store,0
134.2316171793108,credit,9,store,0
25.293151328733416,debit,8,online,0
4.556050505828779,debit,8,online,0
47.9946988104977,credit,2,online,0
6.042797243533146,debit,1,online,0
21.17303887116328,credit,9,store,0
35.404101485987304,debit,4,online,0
103.66205011494583,debit,9,store,0
34.01614623279765,debit,7,store,0
60.57652560462551,debit,6,online,0
246.80078709890552,debit,9,online,0
7.048758295799078,debit,4,store,0
16.060669152345085,debit,1,store,0
25.091318241823746,debit,5,store,0
27.3942092760732,debit,6,store,0
26.46824387031414,credit,6,online,0
119.08736913559572,debit,1,online,0
62.59388080847127,credit,7,online,0
46.81258338158763,debit,8,online,0
18.507749491469944,debit,5,online,1
86.80404969388556,debit,2,online,0
155.1219196899078,credit,2,store,0
86.07389054325331,credit,5,store,0
0.07831656240208741,debit,7,online,0
50.58523425335606,credit,7,online,0
2.624457374752228,debit,4,store,0
14.893841161123783,debit,3,online,0
3.0684946790983156,credit,9,store,0
46.2912334064396,credit,7,store,0
58.012138272238026,credit,2,store,0
6.07944307284065,debit,1,online,0
24.212339807468023,debit,2,store,1
30.462044288539463,debit,3,online,0
23.026672405936967,debit,5,online,0
6.4499411832058655,credit,3,online,0
27.145733209194038,debit,9,store,0
69.5508844864037,debit,4,online,0
3.6827395253618054,debit,7,store,0
4.1788647782379895,debit,4,online,0
21.907521936821517,debit,3,online,0
142.12971527639203,debit,1,store,0
55.217331942045874,credit,9,online,0
56.76432558498414,debit,1,online,0
22.46457986449028,credit,1,online,0
45.02834892867231,debit,1,online,0
0.5091426876271543,debit,5,online,0
50.543265496302126,debit,7,store,0
122.25754297699063,credit,7,store,0
47.41145219464216,debit,1,store,0
103.45420566187717,debit,6,store,0
64.36283964535804,debit,9,store,0
6.423406851299853,debit,6,store,0
116.3712057990887,credit,4,store,1
3.437708089506855,credit,9,online,0
38.174992294642344,debit,3,online,0
7.66555051037578,debit,4,store,0
0.5887836307241012,credit,4,online,0
27.41203428218688,debit,4,store,0
17.480760959518882,debit,6,store,0
33.27664871115796,debit,7,online,0
43.04278785462037,debit,9,store,0
2.236223312795628,debit,3,online,0
6.562602194234074,credit,8,store,0
40.894991986412336,debit,8,store,0
21.016300809552895,debit,1,store,0
65.31384192807292,credit,5,online,0
52.81956106258551,debit,5,online,0
93.4118449748684,debit,8,store,0
58.962843205134874,debit,8,store,0
28.099900430200307,debit,2,online,0
55.884652055280746,credit,3,online,0
16.10547599900646,credit,2,online,0
18.286757394049722,debit,1,store,0
77.79134079251587,credit,2,store,0
29.567406445783767,debit,6,online,0
80.06861151346733,credit,1,online,1
86.41737171109364,debit,6,store,0
97.44254161289727,debit,1,store,0
124.22647754965885,debit,2,store,0
28.192443534990463,debit,8,store,0
19.199871207157358,debit,6,online,0
43.63747149250416,debit,9,online,0
23.1949091486295,credit,1,store,0
45.948988053763166,debit,5,store,0
61.13839361847305,credit,7,store,0
58.30255353370436,debit,9,store,0
23.464425212038993,debit,9,store,0
9.127691290240818,credit,4,online,0
28.152400679893052,debit,4,online,0
7.692194749305026,credit,4,store,0
110.40787202685334,credit,3,store,0
21.223028808697002,debit,8,store,0
8.388975176259995,debit,5,store,0
1.2888577198338331,debit,7,online,0
51.897837901030364,debit,6,online,0
50.654169149840996,debit,9,online,0
20.82156335553708,credit,3,store,0
3.7206564888137263,debit,6,online,0
26.350197405587313,debit,3,online,0
18.641486276414167,debit,2,store,0
56.523826157935076,credit,3,online,0
46.54221230029178,debit,2,store,0
22.67453432794459,debit,2,store,1
12.288157461212414,debit,7,online,0
221.2925154682265,credit,3,store,0
30.25696362326469,credit,8,store,0
58.28157192596623,debit,2,online,0
7.573304104734127,credit,7,store,0
33.23670411344603,debit,3,online,0
1.3961481211462656,credit,9,online,0
35.2058684735351,debit,7,online,0
166.23599942560742,debit,9,store,0
24.2421972397371,debit,2,store,0
1.9888360387391568,debit,6,online,0
1.5722522362918268,credit,5,store,0
24.550068131504073,debit,2,online,0
8.719153692556542,credit,4,online,0
1.1814538540600281,debit,4,online,0
70.57314520714553,debit,8,store,0
30.67273522269077,debit,7,store,0
17.07135864146678,debit,5,store,0
115.17086346607717,credit,9,online,0
6.172771174893265,debit,1,online,0
156.08612740704874,debit,4,store,0
18.841456774526314,debit,5,online,0
109.6433567784054,debit,8,store,0
46.18375603423861,credit,3,online,0
87.6386775688192,debit,5,online,0
206.79947980001413,credit,3,online,0
17.012348244930582,debit,7,online,0
162.38368329798274,debit,3,online,0
24.672366484581094,credit,7,online,0
24.34828616049801,debit,2,online,0
20.80510688152398,debit,7,online,0
38.97967484469401,debit,9,online,0
8.37036899559433,debit,5,online,0
40.33948211457837,credit,6,online,0
39.01208940447564,debit,3,online,0
71.75360691532478,credit,5,store,0
89.68305238542267,debit,5,store,0
29.030346577253276,debit,3,store,0
18.000686241447333,debit,8,online,0
15.010335452106865,debit,6,online,0
10.822291355506094,credit,3,online,0
2.96879789041904,debit,1,store,0
20.961569920849488,debit,1,online,0
15.752505335258448,credit,2,online,0
169.68733912148303,credit,5,online,0
40.78934248270577,debit,7,store,0
21.33012477585504,credit,1,store,0
43.430726181128634,debit,1,online,0
7.494462875107239,debit,4,online,0
29.353283672145146,debit,6,store,0
49.206310289100564,debit,9,online,0
33.559288548973754,debit,1,store,0
25.6897347427876,debit,5,store,0
254.55206319712303,debit,9,online,0
106.14450001233983,credit,8,online,0
48.82937419034039,credit,7,online,0
42.12615601905684,credit,2,store,0
48.466182165997715,debit,9,store,0
11.239251629289253,debit,8,store,0
25.137726084509843,debit,9,store,0
2.0129583182880104,debit,9,store,0
32.26988145217898,debit,9,store,0
39.15628418764873,debit,3,online,0
12.922330272947285,credit,7,online,0
166.25189859498883,debit,1,store,0
120.09520086993216,debit,9,store,0
64.03247667618976,debit,9,online,0
38.112713153296625,debit,3,store,0
101.99918115913103,debit,5,online,0
7.000608453811546,debit,8,online,0
78.15391457141175,debit,6,store,0
6.666331477601192,debit,9,online,0
79.04511335870843,debit,3,online,0
16.13214498956713,credit,7,store,0
104.81538129752246,credit,6,store,0
144.1577773175082,debit,5,store,0
8.055171260730479,debit,4,store,0
31.05766397295583,credit,5,store,0
198.13261065714855,debit,4,store,0
33.02503962436906,debit,3,online,0
99.58894376326063,debit,7,store,0
44.425452346212495,debit,6,online,0
23.52658106401821,credit,4,store,0
16.828460953003795,credit,9,online,0
11.359027645419319,debit,1,online,0
71.73185146084778,debit,1,store,0
24.432052140118795,debit,9,store,0
35.7978132807031,debit,7,online,0
33.89573727044545,credit,2,online,0
43.0521480586775,debit,5,store,0
100.33824089565735,debit,4,online,0
197.48453956678412,credit,1,online,0
26.177327012433345,credit,9,online,0
87.87338709486767,credit,6,online,0
72.30811982512931,debit,6,online,0
42.61053979223314,debit,4,store,0
156.23188325989673,debit,2,online,0
11.186843585222507,debit,8,online,0
5.785371390988225,credit,8,store,0
96.1944095446393,debit,3,store,0
28.91507309737382,credit,7,online,0
93.85569055162965,debit,7,online,0
111.78849196435586,credit,5,store,0
3.22466443437917,debit,5,online,0
107.47807940351615,credit,8,store,0
29.739269933421237,debit,4,store,0
35.71164541230529,debit,1,online,0
49.254249604265105,credit,1,store,0
130.4436979782388,debit,9,online,0
0.9650584682792921,debit,4,online,0
32.39372819689116,credit,1,store,0
58.19307990668292,debit,2,online,0
64.13402087725522,debit,7,online,0
58.9692832855554,debit,2,store,0
7.218647779765466,credit,1,store,0
17.790593565488702,debit,9,online,0
22.214106120466734,debit,5,store,0
81.59368813932608,debit,4,online,0
16.3391574588316,debit,4,store,0
11.830754561812427,debit,1,store,0
157.85144344750043,debit,3,store,0
0.4451398836142618,debit,1,store,0
306.44114969520433,debit,5,online,0
56.47749272183766,debit,5,online,0
88.1496508219185,debit,9,online,0
17.450887925246032,debit,8,store,0
0.7209364869005761,debit,5,online,0
66.94564392173503,debit,5,store,0
89.83194682467004,debit,7,store,0
67.4453301774047,debit,2,online,0
7.707134085511084,credit,7,store,0
70.0050461802127,debit,1,store,0
73.25016738640082,debit,5,online,0
53.72631236659405,debit,6,store,0
72.64648628462066,debit,1,online,0
93.51463373394024,credit,9,online,0
47.54464121564652,debit,9,store,0
4.638928619745787,debit,1,store,0
33.43519918938111,debit,4,online,0
4.041489828716267,debit,8,store,0
26.173851741266763,debit,2,online,0
26.137023652531553,debit,8,store,0
3.414469028677538,credit,9,store,0
21.448499864969033,debit,9,online,0
5.882795243903625,debit,1,store,0
82.57428550377401,debit,9,online,0
147.52649925309993,debit,4,online,0
3.7532316866227884,debit,8,store,0
155.18281170343428,debit,9,online,0
36.967577469438055,debit,3,store,0
17.802733813930104,debit,6,store,0
3.998831236978604,credit,3,online,0
34.71982483856968,debit,1,online,0
79.11924450988089,credit,6,online,0
61.39389288918249,debit,5,online,0
2.576561474802323,debit,3,online,0
3.784791202912624,credit,4,online,0
25.781296560804385,debit,2,store,0
17.498480469002452,credit,4,store,0
13.223304586627977,credit,4,online,0
16.495008922775583,debit,3,online,0
81.35025155783579,debit,6,store,0
132.4146297271714,debit,1,store,0
25.96832420887668,credit,9,online,0
118.28210341214451,credit,3,store,0
19.39322320286248,debit,3,store,0
32.354894299476214,debit,3,store,0
12.81104354863943,debit,7,online,0
51.14872309857723,debit,8,store,0
193.1166983988161,debit,2,online,0
46.2530912905048,debit,1,store,0
22.143871430334208,debit,5,online,0
52.18028092377419,debit,8,store,0
6.557892212615533,credit,3,store,0
109.75792178331531,credit,6,store,0
34.96670911016173,credit,3,store,0
29.832770595305092,credit,6,online,0
44.07813802699802,debit,4,store,0
49.012652657591346,debit,7,store,0
3.7240993627832486,debit,1,online,0
57.382336476218995,credit,1,store,0
13.849088294575523,credit,5,store,0
62.579893063476675,credit,9,store,0
86.44903569908595,credit,5,store,0
81.47144729977397,debit,4,store,0
40.20404515374513,debit,8,store,0
36.71615900233151,debit,5,store,0
7.708631748212545,debit,1,store,0
74.65972538187141,debit,7,store,0
15.832163455430326,debit,4,store,0
34.327988544986134,debit,5,online,0
16.722899833187103,debit,6,online,1
7.18360974536481,debit,7,store,0
49.65287867379612,debit,2,store,0
2.7931879862958184,debit,1,online,0
69.04449639590402,debit,3,online,0
19.105996627694825,debit,1,online,0
0.006735103820133686,credit,4,store,1
35.78284564022226,debit,6,store,0
2.399249618062609,debit,5,store,0
16.159905495488985,credit,4,online,0
61.37512127966615,credit,7,online,0
3.237040232941339,credit,6,online,0
91.42277821073932,debit,3,online,0
0.19136185981980283,debit,9,store,0
14.172808654574776,debit,5,online,0
67.5278423155552,debit,1,online,0
19.009619755987487,credit,6,online,0
5.373269137189675,debit,5,online,0
22.3326333782404,debit,8,online,0
15.762481924437802,debit,4,online,0
92.48380685685146,debit,1,online,0
18.796377264691987,debit,2,online,0
77.77885788656754,credit,8,online,0
111.22204538520141,credit,8,store,1
28.44193362716482,credit,5,store,0
120.36570365805983,debit,6,store,0
23.6859705279758,debit,2,store,0
166.3208476084358,debit,9,store,0
4.6765120906180755,debit,6,online,0
58.080682232999415,credit,9,online,0
34.042558411557664,debit,3,online,0
24.522465688125656,credit,6,online,0
50.080433370266384,debit,5,store,0
60.84565713175621,debit,9,online,0
0.21864082458732062,debit,1,store,0
9.13326611856045,debit,9,online,0
62.421676563433316,credit,5,store,0
54.88844425837362,debit,1,store,0
169.13964705202707,credit,8,store,0
71.57249288783703,credit,7,store,0
150.56535441884395,debit,6,online,0
60.62386014385437,credit,2,store,0
17.69481245016324,debit,5,online,0
5.566968910601795,debit,3,store,0
76.12262880572403,credit,2,online,0
51.662189872601246,credit,1,online,0
2.4692827225770997,debit,9,store,0
22.318297935387854,debit,2,online,0
157.09552562720572,debit,1,online,0
34.697489699417524,debit,7,online,0
28.34591875362745,debit,9,store,0
30.596759852499943,credit,6,store,0
11.71545296262979,debit,8,store,0
22.999272627958508,debit,7,store,0
23.086954222601868,debit,9,online,0
2.6887670368048906,debit,7,store,0
72.9577985806525,debit,6,store,0
26.93592113318849,debit,1,store,0
86.3491419891449,credit,9,online,0
94.97213438694287,debit,5,online,0
11.912482217703124,debit,2,online,0
53.552796173565476,credit,8,online,0
31.95964288803716,debit,4,online,0
106.07852696511799,debit,3,online,0
12.150777348314861,debit,1,online,0
56.63118891917224,debit,5,online,0
1000.8878598266369,debit,3,store,1
17.49925976950795,debit,4,store,0
7.343912124034377,credit,9,online,0
52.72590817927142,credit,7,store,0
67.08468768927355,debit,5,store,0
18.96263453300884,debit,8,store,0
51.75830313402491,debit,6,store,0
25.137161029068373,debit,2,online,0
62.44970854163753,debit,7,store,0
11.10815628530355,debit,1,online,0
110.46156976364958,debit,3,online,0
16.942424636730937,credit,1,store,0
22.926365759416946,debit,1,store,0
2.9923811421853044,credit,5,online,0
5.911718817835568,credit,6,store,0
36.269254399420305,debit,3,online,0
15.57092336128623,credit,3,store,0
90.23622538735032,credit,3,online,0
0.7401202847220854,debit,1,online,0
23.82878278273536,debit,5,store,0
20.57508056708215,debit,1,online,0
0.9758425834938557,credit,3,online,0
6.640491165229435,debit,6,online,0
26.691295273787276,debit,6,online,0
33.9488609616996,debit,3,store,0
25.900044161986095,debit,9,online,0
37.85098187566613,debit,8,store,0
45.20966939817584,credit,3,online,0
0.4986695229076359,debit,5,online,0
31.189933498330944,credit,5,online,0
165.52111105048192,credit,5,store,0
36.59775607924128,debit,3,online,0
56.589160661194825,debit,5,online,0
18.688428984494017,credit,5,online,0
74.35910653354988,credit,4,store,0
74.122971324484,debit,4,online,0
36.83364631013783,debit,2,store,0
186.51387922679223,debit,9,online,0
6.708020364218744,credit,7,online,0
0.85464600292336,credit,1,online,0
73.51820419798914,debit,5,online,0
82.29356540329731,credit,2,store,0
6.403444343923533,debit,6,store,0
15.433903217401742,credit,7,online,0
0.8854116353232501,debit,2,online,0
17.35806079258283,debit,6,online,0
74.1715226064056,debit,3,online,0
36.4864637786035,debit,9,online,0
21.39286715466708,debit,4,store,0
23.24000315796827,debit,3,online,0
0.06772713471739074,debit,3,store,0
17.819501195560353,debit,2,online,0
51.98775432802587,debit,9,online,0
182.858272714259,credit,8,online,0
93.88574993123456,credit,5,online,0
1.193889170775825,debit,9,online,0
114.41468746111295,debit,2,online,0
76.43863453550762,debit,6,online,0
75.79194241744997,credit,7,store,0
30.6240726428223,credit,6,online,0
25.375331299759786,debit,3,store,0
18.04244849911565,credit,9,online,0
3.3976095317135435,credit,8,store,0
12.953782521651375,credit,8,online,0
14.158190425046666,debit,8,online,0
33.089894227968344,debit,9,store,0
68.80619413033578,debit,1,online,0
32.104629430782744,debit,8,store,0
2.979244503124204,debit,2,store,0
158.25467021983783,debit,4,online,0
142.99395811760218,debit,1,store,0
76.89996178639589,debit,6,store,0
237.38222416799718,debit,1,store,0
39.31603883231449,debit,5,store,0
164.529803989145,credit,9,online,0
3.9307926724584914,credit,1,online,0
22.760144982313843,debit,9,store,0
12.769216469929553,debit,4,online,0
10.89742122761541,debit,3,online,0
7.5878493685542505,debit,8,online,0
48.697798619599055,credit,6,store,0
76.00771455615799,debit,7,online,0
43.172866134791335,debit,9,store,0
7.947600783391258,credit,5,online,0
83.33316729073272,debit,2,online,0
50.52384941086985,debit,3,store,0
24.564689738889044,debit,3,store,0
56.0628828533534,debit,4,online,0
15.048834729935855,debit,7,online,0
21.170676724698144,debit,6,online,0
124.73927009813524,debit,3,store,0
17.1600566445232,credit,7,online,0
31.74280685649471,debit,4,online,0
110.42794021308752,credit,8,store,0
61.50238259218661,debit,7,online,0
3.2111006237036372,debit,7,online,0
7.967553170232788,debit,9,store,0
0.39362488619868075,debit,8,store,0
49.837335340074574,debit,1,store,0
29.680789350511688,debit,7,online,0
7.209390029505175,credit,3,store,0
158.42591716576112,debit,4,store,0
37.714942731423136,debit,6,online,0
13.846556515460238,credit,5,store,0
34.71775260262578,debit,8,online,0
56.91242631366281,debit,2,store,0
3.9651067385025405,credit,5,store,0
16.058758829254643,debit,5,store,0
82.2443151175426,debit,3,online,0
30.77828607786736,debit,5,store,0
39.546506380290175,debit,4,online,0
28.353575840115564,debit,5,store,0
2.2446354450078516,debit,9,store,0
9.061094871259682,credit,7,online,0
29.488178371113804,credit,1,online,0
11.7345904124512,debit,3,store,0
2.5635609768063423,debit,9,online,0
92.78280231937154,credit,4,store,0
198.675055159762,debit,4,online,0
78.78634682838712,debit,6,store,0
96.1338301134739,debit,3,online,0
13.852086135460567,credit,3,store,0
161.7337177429394,debit,9,store,0
10.965402342068911,credit,5,store,0
151.2372659101026,debit,7,online,0
263.1406965994648,debit,5,store,0
62.1916390842341,debit,6,online,0
198.54549447132231,debit,8,store,0
42.14501812797031,credit,8,store,0
15.024303624615975,credit,2,online,0
28.72341714964048,debit,9,online,0
45.01606318808089,credit,6,online,0
3.794485110692194,credit,7,store,0
48.68848016974755,debit,3,store,0
198.63601039376942,debit,4,online,0
10.542697055766686,debit,6,online,0
78.65412180781225,debit,7,store,0
119.24336194756286,debit,6,online,0
143.8544517946248,debit,5,online,0
161.11358472240994,debit,2,online,0
36.85073610284772,credit,7,online,0
189.2869392429678,credit,5,store,0
70.79856118620867,debit,9,store,0
8.817258724042814,debit,4,online,0
32.39914160691602,debit,2,store,0
63.35116394606259,debit,7,online,0
14.207104998989795,debit,7,store,0
51.168077623067646,debit,1,online,0
54.92068727594814,debit,5,store,0
8.87862718992548,debit,3,online,0
41.6302693854329,debit,9,online,0
73.8387316020698,debit,9,store,0
34.5470472579968,credit,7,online,0
0.6088477943850167,credit,9,store,0
0.45397819254521427,debit,2,store,0
22.082809591005336,debit,8,store,0
130.31580885262008,debit,1,online,0
12.982388548195848,debit,3,online,0
50.305806252761,debit,8,store,0
12.556313986525486,debit,8,online,0
19.406068427327785,credit,8,store,0
94.20758508770626,debit,7,store,0
65.25626528131986,credit,2,store,0
5.0130811518334495,debit,3,store,0
27.99221753900893,debit,9,online,0
1.480182990112607,debit,2,store,0
32.78198773179029,debit,7,store,0
54.29971334477728,debit,1,online,0
6.306662671847921,debit,3,online,1
17.046051616351722,debit,1,store,0
25.361324214142517,debit,6,store,0
125.9941784148555,debit,4,online,0
249.94780379511755,credit,1,store,0
2.297553109084137,debit,5,online,0
71.56624401502873,debit,4,store,0
23.23879121527445,debit,2,store,0
24.916713844208655,credit,7,online,0
70.1750725497671,debit,8,online,0
125.31249964185862,debit,4,store,0
150.7239393293603,debit,9,store,0
43.033647172273184,debit,3,online,0
53.16336509394049,debit,6,store,1
77.45221547885494,credit,7,online,0
14.45090711393864,credit,7,online,0
41.51414204758868,debit,6,store,0
22.20342059383268,debit,9,online,0
53.44749114938969,debit,1,store,0
13.748093444425482,debit,9,store,0
10.63447836422213,credit,9,store,0
125.19779908948433,debit,4,online,0
5.368330935189589,debit,5,store,0
35.25672792049088,debit,3,store,0
12.477763444526255,credit,7,online,0
1.9853996856933325,debit,2,online,0
1.834175280566355,debit,8,store,0
9.632037172916343,debit,9,online,0
100.78404909353613,debit,6,store,0
16.597635333402472,credit,9,store,0
150.24790562678797,debit,6,online,0
43.568532458693184,debit,3,online,0
28.689530490754382,debit,3,online,0
43.38560505970516,credit,2,online,0
36.35571794975433,debit,5,store,0
71.10151842746741,debit,4,online,0
16.59884241993632,debit,6,online,0
21.77434362613133,debit,5,online,0
112.26031136902603,credit,6,store,0
146.36305584720753,credit,4,online,0
111.54031145986536,debit,3,store,0
27.1887946748747,debit,1,store,0
75.78952457757636,credit,5,online,0
32.34522562058408,debit,6,online,0
34.41194749736848,debit,5,store,0
11.450543335802255,debit,5,store,0
44.717938178699704,debit,6,online,0
10.298093873716539,debit,4,store,0
20.14078347864592,credit,4,online,0
96.56149226451774,credit,8,online,0
11.601382995655154,debit,8,store,0
3.6908468501513134,debit,3,online,0
3.575207853447732,debit,7,store,0
141.3286146641773,debit,5,store,0
35.35423672578998,debit,5,store,0
26.33183749008319,debit,3,online,0
83.26830208309165,credit,2,online,0
90.34139994404849,credit,3,online,0
20.187656203144382,debit,7,online,0
59.14613885831744,debit,3,online,0
73.7284866529631,debit,2,store,0
53.15994361736103,credit,4,online,0
8.219862551402466,debit,5,store,0
104.32656413709739,debit,7,store,0
38.72811802854619,debit,1,store,0
16.597195097022187,credit,8,store,0
27.689108059388406,credit,3,online,0
1.9147537851351137,debit,6,online,0
6.8406557923332,credit,4,store,0
72.52495367560702,debit,5,store,0
0.0005817411525216162,debit,6,online,0
26.941182510663552,credit,2,store,0
36.96062204669365,credit,3,store,0
2.8091784578248458,debit,8,online,0
180.74087681393877,debit,8,online,0
12.81726725915564,credit,1,store,0
18.134558806708508,credit,8,online,0
18.11615123619793,credit,2,online,0
13.095301511269733,debit,8,online,0
0.0737454615192529,credit,5,store,0
65.34547855373437,credit,1,store,0
170.32884094513744,debit,8,online,0
12.69905152221055,credit,5,online,0
54.39061967302936,debit,1,online,0
67.71969706403121,debit,4,online,0
94.33386140185173,debit,1,online,0
27.463528969361278,debit,9,online,0
18.04353710296746,debit,2,online,0
19.67399596573177,credit,8,store,0
62.347726799621164,debit,4,online,0
84.85323753150264,debit,9,online,0
10.021056582081991,credit,2,online,0
23.17651199833902,debit,3,store,0
116.10888745885164,debit,2,online,0
82.17391843646854,debit,5,store,0
209.5154769341188,debit,1,store,0
70.17167191600204,debit,3,store,0
24.97740614418322,credit,1,store,0
44.6577511649979,debit,8,online,0
54.08986102064621,credit,4,online,0
4.085227772741556,debit,3,store,0
39.31764431762053,debit,8,online,0
61.776756167841384,debit,9,online,0
9.155371515647234,credit,8,store,0
75.85016529870559,debit,6,store,0
43.82619835734714,debit,3,store,0
152.0592755555257,debit,8,store,0
2.167420526105625,debit,5,store,0
15.4164301404719,debit,5,store,0
46.00914975811219,debit,9,online,0
17.58862845523176,debit,1,store,0
62.66238300943795,credit,7,online,0
71.14901324549238,debit,8,store,0
5.407997301929704,debit,3,online,0
36.062362177253796,debit,8,online,0
35.55441374949078,debit,1,store,0
153.45040929810935,credit,8,online,1
135.09709168835877,debit,7,store,0
87.86973400640409,debit,4,store,0
59.73568708741899,credit,7,store,0
62.64531019127748,debit,7,online,0
30.968462211463795,debit,1,online,0
126.9119037856019,debit,3,store,0
59.30589566671045,credit,7,online,0
65.27832886776416,credit,5,online,0
98.91321354357859,credit,9,online,0
16.015193846438724,debit,7,store,0
82.27162675622995,credit,3,store,0
10.860596594951662,debit,1,online,0
21.182112208300723,debit,5,store,0
20.444331813511393,credit,5,store,0
192.0443811126308,debit,7,store,0
97.08398381862212,debit,1,online,0
60.3939982992444,debit,2,store,0
64.92457117101071,debit,6,online,0
41.28512898420655,credit,8,store,0
146.95877652546008,debit,4,store,0
34.28462706605279,debit,3,store,0
23.943558284108544,debit,3,online,0
8.898671397007586,credit,3,store,0
77.13703589415599,credit,2,online,0
66.29646409861012,debit,1,online,0
24.254242142454213,credit,5,store,0
1.2758100477195538,credit,5,store,0
91.31671580553208,debit,5,online,0
0.5741834552131777,debit,4,online,0
60.8191040330119,debit,3,online,0
175.75825789699059,credit,3,store,0
28.782549581847945,debit,2,store,0
13.392234052435345,debit,5,store,0
61.01713820598991,debit,4,online,0
84.94848005046627,credit,6,store,0
39.530318159445024,debit,2,store,0
170.61586182015415,credit,2,store,0
2.652569402128082,credit,8,store,0
35.13923344642868,debit,6,store,0
63.3729623674889,debit,3,store,0
99.25767462153395,debit,5,store,0
9.877178007997745,credit,3,online,0
80.47276607020213,debit,2,store,0
40.22707936999149,debit,3,store,0
25.254909675138965,debit,1,store,0
7.061765505724636,debit,7,online,0
100.23368553021274,credit,6,online,0
8.55562319381555,debit,5,store,0
18.537813911121624,credit,6,store,0
17.127722026386042,debit,8,store,0
102.5578801850155,debit,3,online,0
55.84436228630647,credit,3,online,0
79.64905291553204,debit,5,online,0
14.415306609661313,credit,5,online,0
49.02467874882831,debit,1,online,0
42.4019381061268,debit,4,store,0
89.43731370964588,debit,9,store,1
118.26935506050371,credit,8,online,0
0.6115634704485624,credit,3,store,0
56.0459500444768,debit,5,store,0
2.661379202311137,debit,5,store,0
39.798730368494475,debit,7,store,0
16.9580835284943,debit,8,online,0
18.320148226473094,credit,9,online,0
21.767242483955858,debit,7,online,0
48.54955025691306,credit,2,store,0
20.3270317391417,debit,8,store,0
65.96900519963843,credit,8,online,0
25.91999393869146,debit,2,store,0
3.5400753206794393,debit,6,online,0
76.56828242916667,credit,1,store,0
16.82669464758569,debit,7,online,0
28.349245633047143,credit,2,online,0
57.82963935159129,credit,5,online,0
20.207510434524888,debit,7,online,0
2.9124851911949046,debit,9,store,0
23.413939642607367,debit,1,online,0
144.52231245840161,debit,9,store,0
51.32403303355561,debit,5,online,0
55.65774843475207,debit,6,online,0
50.02196783680692,debit,8,store,0
11.09422589643863,debit,2,store,0
27.092932275544612,debit,7,online,0
69.50303190493369,debit,4,store,0
5.344356102718182,debit,9,store,0
16.27631248216475,debit,6,online,0
16.1702370654051,debit,7,store,0
28.283359202299046,debit,6,online,0
196.53160666398279,debit,8,online,0
3.4944429248061493,debit,6,store,0
36.563328435297365,credit,7,online,0
9.883823033775565,debit,8,online,0
176.46837926128867,debit,1,online,0
6.012626257777125,credit,4,store,0
25.842268838986936,credit,6,store,0
66.9485941183854,debit,1,online,0
60.963532435157795,debit,4,store,0
27.472141150995483,debit,6,online,0
21.27248644659102,debit,7,store,0
25.342707571706296,credit,6,store,0
15.345029413501967,debit,4,store,0
11.491602143566874,credit,7,store,1
32.98945959341901,debit,2,store,0
15.635210297696755,credit,6,online,0
16.94607823168569,debit,5,store,0
53.4656949691592,debit,2,online,0
172.9476784653158,debit,9,online,0
46.27126634713336,debit,7,online,0
4.005189942997254,debit,3,online,0
3.929633724427554,credit,7,store,0
151.23048287162152,debit,6,store,0
17.640605735917973,credit,7,online,0
4.829233816040338,debit,4,online,0
45.6952523879412,debit,8,online,0
48.86162356502919,credit,8,store,0
52.27796404115659,debit,7,online,0
15.557909833478298,debit,7,online,0
0.7613006942445557,debit,8,store,0
167.64232206039816,debit,1,store,0
14.44367547596329,credit,6,online,0
56.35464512230804,debit,2,online,0
61.31601122250381,debit,1,store,0
47.08137790959099,credit,7,online,0
18.76430992420446,debit,6,online,0
15.810679551628299,debit,5,store,0
45.523918161017946,credit,5,store,0
100.53147087469951,debit,9,online,0
146.62259804712815,credit,9,online,0
5.597207257871357,debit,6,online,0
8.410792343154851,credit,3,store,0
144.78191298494596,credit,7,online,0
66.69178069043613,debit,4,store,0
107.27642831722235,debit,5,store,0
11.321988527499602,debit,7,store,0
44.286363363235445,credit,7,store,0
60.38893427855406,debit,8,online,0
56.98919931745888,debit,1,online,0
26.22524557519717,debit,5,online,0
0.7757311732207487,credit,9,store,0
43.724587554533564,debit,7,store,0
