Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2008-04-08,TCS,EQ,904.1,905.0,907.0,875.0,888.0,887.35,885.74,1013838,89799539310000.0,,569160,0.5614
2008-04-09,TCS,EQ,887.35,880.0,892.0,869.0,879.9,876.25,877.32,370650,32517696530000.0,,159527,0.4304
2008-04-10,TCS,EQ,876.25,880.0,919.65,877.0,904.0,899.55,901.68,731483,65956179360000.0,,416806,0.5698
2008-04-11,TCS,EQ,899.55,903.05,925.0,893.25,910.0,908.0,913.72,547316,50009201410000.0,,205366,0.37520000000000003
2008-04-15,TCS,EQ,908.0,922.0,985.0,880.4,983.0,974.15,965.21,1425943,137632751784999.98,,764979,0.5365
2008-04-16,TCS,EQ,974.15,985.0,1002.0,962.0,979.0,971.9,984.37,1609692,158453237640000.0,,950488,0.5905
2008-04-17,TCS,EQ,971.9,999.7,1010.0,979.55,994.15,1000.9,997.18,999889,99706969045000.0,,565376,0.5654
2008-04-21,TCS,EQ,1000.9,1009.0,1035.0,986.6,995.0,993.4,1005.99,849824,85491458275000.0,,449682,0.5291
2008-04-22,TCS,EQ,993.4,984.95,984.95,882.0,884.0,887.2,905.38,3446299,312022528190000.0,,1990876,0.5777
2008-04-23,TCS,EQ,887.2,887.0,905.7,880.05,892.0,889.15,894.44,1581539,141459399470000.0,,818890,0.5178
2008-04-24,TCS,EQ,889.15,904.0,904.9,864.0,891.5,890.75,881.72,3822524,337040339920000.0,,2713996,0.71
2008-04-25,TCS,EQ,890.75,912.0,912.0,885.0,891.0,889.3,894.71,1707142,152740034960000.0,,1331123,0.7797000000000001
2008-04-28,TCS,EQ,889.3,809.0,896.0,720.0,882.25,881.7,882.63,1649534,145592602995000.0,,1379898,0.8365
2008-04-29,TCS,EQ,881.7,882.05,930.0,870.15,910.0,910.55,904.96,4052462,366733075640000.0,,2610085,0.6441
2008-04-30,TCS,EQ,910.55,916.1,935.75,906.5,920.15,921.0,922.96,2371995,218926014940000.0,,1583032,0.6674
2008-05-02,TCS,EQ,921.0,925.0,962.0,924.0,944.3,943.75,944.73,1324695,125147632670000.0,,763802,0.5766
2008-05-05,TCS,EQ,943.75,945.0,949.5,921.15,926.3,927.45,932.86,903441,84278095705000.0,,593963,0.6574
2008-05-06,TCS,EQ,927.45,910.0,950.0,872.6,950.0,937.05,925.29,995699,92131298535000.0,,616463,0.6191
2008-05-07,TCS,EQ,937.05,950.0,979.9,950.0,966.0,966.75,965.39,3146385,303749293145000.0,,2195278,0.6977
2008-05-08,TCS,EQ,966.75,964.9,965.0,918.0,944.0,947.0,933.3,2711458,253060626790000.0,,1999606,0.7375
2008-05-09,TCS,EQ,947.0,959.0,959.0,910.0,910.2,917.0,926.41,1123074,104042478765000.0,,533707,0.47520000000000007
2008-05-12,TCS,EQ,917.0,917.0,934.85,910.3,926.3,926.9,924.72,974627,90125392820000.0,,406597,0.4172
2008-05-13,TCS,EQ,926.9,930.0,941.4,889.0,896.3,905.05,923.3,1115719,103014041750000.0,,596015,0.5342
2008-05-14,TCS,EQ,905.05,905.0,978.95,891.15,968.0,971.15,952.16,2343297,223119316425000.0,,1269579,0.5418000000000001
2008-05-15,TCS,EQ,971.15,973.0,1002.0,960.1,985.9,984.75,985.22,1794474,176795386200000.0,,777618,0.4333
2008-05-16,TCS,EQ,984.75,994.0,994.0,968.5,978.0,981.05,982.05,959662,94243620705000.0,,423893,0.44170000000000004
2008-05-20,TCS,EQ,981.05,975.0,990.0,947.25,958.0,956.1,958.85,1236726,118583505540000.02,,735668,0.5949
2008-05-21,TCS,EQ,956.1,928.0,968.0,915.0,967.9,965.1,958.14,785046,75218406865000.0,,386294,0.49210000000000004
2008-05-22,TCS,EQ,965.1,956.5,985.5,951.0,958.1,961.15,973.97,1361300,132586249340000.02,,864036,0.6347
2008-05-23,TCS,EQ,961.15,974.9,979.7,926.1,935.15,932.4,947.59,1350346,127957850955000.0,,864182,0.64
2008-05-26,TCS,EQ,932.4,920.0,962.9,916.0,959.5,955.45,950.72,1364318,129708014130000.0,,781076,0.5725
2008-05-27,TCS,EQ,955.45,980.0,994.0,946.0,969.8,968.9,964.61,1420518,137024841355000.0,,829354,0.5838
2008-05-28,TCS,EQ,968.9,970.1,1015.25,970.1,1006.1,1009.45,994.56,1367397,135995406520000.0,,710990,0.52
2008-05-29,TCS,EQ,1009.45,1009.0,1028.35,984.0,998.0,994.65,1005.59,2064735,207627146590000.0,,1208437,0.5853
2008-05-30,TCS,EQ,994.65,991.0,1049.0,978.0,1033.0,1039.15,1026.11,3871321,397241188880000.0,,2752610,0.711
2008-06-02,TCS,EQ,1039.15,1015.0,1057.4,965.0,967.0,983.85,1016.17,1763691,179220221190000.0,,1027379,0.5825
2008-06-03,TCS,EQ,983.85,960.0,990.0,938.15,976.0,975.15,968.24,1225064,118615964950000.0,,531027,0.4335
2008-06-04,TCS,EQ,975.15,989.8,989.8,946.35,962.2,956.75,960.78,946964,90982500010000.0,,468903,0.49520000000000003
2008-06-05,TCS,EQ,956.75,964.1,996.8,964.0,970.0,981.85,978.1,1476314,144398473195000.0,,899666,0.6093999999999999
2008-06-06,TCS,EQ,981.85,990.0,998.65,957.8,968.5,966.2,984.1,1034446,101799543015000.0,,598222,0.5783
2008-06-09,TCS,EQ,966.2,902.25,964.9,890.0,915.0,914.1,928.88,1535035,142586292490000.0,,843622,0.5496
2008-06-10,TCS,EQ,914.1,910.0,919.0,867.0,880.0,879.0,881.8,1538843,135695852509999.98,,886076,0.5758
2008-06-11,TCS,EQ,879.0,890.0,910.0,880.0,891.0,890.35,893.94,1028342,91927831730000.0,,496401,0.4827
2008-06-12,TCS,EQ,890.35,894.0,902.4,857.0,888.0,888.25,882.3,616001,54350026500000.0,,244177,0.39640000000000003
2008-06-13,TCS,EQ,888.25,880.0,921.9,880.0,905.0,909.6,908.67,1683108,152939490370000.0,,1013273,0.6020000000000001
2008-06-16,TCS,EQ,909.6,919.0,928.0,903.25,910.35,910.8,916.64,1635446,149911978085000.0,,1188993,0.7270000000000001
2008-06-17,TCS,EQ,910.8,905.0,927.0,905.0,920.9,921.3,921.54,876206,80745733825000.0,,658128,0.7511
2008-06-18,TCS,EQ,921.3,920.8,921.0,891.0,900.0,900.9,903.52,1607834,145270674390000.0,,1013864,0.6306
2008-06-19,TCS,EQ,900.9,880.25,898.0,880.0,885.95,888.0,888.56,822267,73063254315000.0,,537398,0.6536
2008-06-20,TCS,EQ,888.0,899.9,899.9,841.55,865.5,863.85,861.0,2039440,175596481475000.0,,1353096,0.6635
2008-06-23,TCS,EQ,863.85,863.85,879.45,843.0,859.05,858.45,859.85,893078,76791185660000.0,,400709,0.4487
2008-06-24,TCS,EQ,858.45,850.0,867.7,823.4,848.0,844.4,842.73,2321794,195663801560000.0,,1506668,0.6489
2008-06-25,TCS,EQ,844.4,840.0,885.0,831.3,880.0,876.8,864.16,1478549,127769654490000.02,,918868,0.6215
2008-06-26,TCS,EQ,876.8,884.0,898.0,860.4,894.9,881.35,872.97,1757079,153386970405000.0,,858845,0.4888
2008-06-27,TCS,EQ,881.35,881.35,881.35,851.15,859.5,865.5,863.47,1565237,135153976220000.0,,1153283,0.7368000000000001
2008-06-30,TCS,EQ,865.5,871.0,878.0,850.0,861.5,858.2,865.19,814511,70470486850000.0,,483787,0.594
2008-07-01,TCS,EQ,858.2,865.0,872.0,835.05,836.7,847.7,853.43,1264904,107950396630000.0,,661627,0.5231
2008-07-02,TCS,EQ,847.7,850.0,888.0,840.0,878.0,876.5,858.79,2035278,174788131860000.0,,1324253,0.6506000000000001
2008-07-03,TCS,EQ,876.5,881.0,881.0,820.55,856.0,856.65,843.12,1043132,87948298025000.0,,526665,0.5049
2008-07-04,TCS,EQ,856.65,869.9,870.05,835.5,840.0,844.5,850.44,984896,83759574190000.0,,617640,0.6271
2008-07-07,TCS,EQ,844.5,845.0,864.0,832.0,850.0,852.25,856.35,448533,38410197740000.0,,187695,0.41850000000000004
2008-07-08,TCS,EQ,852.25,830.15,845.0,818.0,840.0,830.2,826.78,986906,81595465890000.0,,608924,0.617
2008-07-09,TCS,EQ,830.2,850.0,889.95,850.0,878.2,876.75,863.86,894637,77283824240000.0,,466895,0.5219
2008-07-10,TCS,EQ,876.75,870.0,889.0,852.35,871.15,868.4,863.91,876092,75686535745000.0,,432399,0.4936
2008-07-11,TCS,EQ,868.4,917.0,943.0,785.4,800.8,798.6,820.0,1380946,113236925180000.0,,607614,0.44
2008-07-14,TCS,EQ,798.6,800.0,800.0,761.0,768.5,767.85,777.14,1139974,88591564260000.0,,631364,0.5538000000000001
2008-07-15,TCS,EQ,767.85,767.85,786.45,737.15,741.9,750.65,763.87,1127461,86123713085000.0,,472611,0.4192
2008-07-16,TCS,EQ,750.65,754.65,773.65,715.9,728.0,728.1,737.21,1434975,105787813020000.0,,701859,0.4891
2008-07-17,TCS,EQ,728.1,735.0,786.9,730.05,782.0,783.25,770.95,2587679,199495977135000.0,,1564793,0.6047
2008-07-18,TCS,EQ,783.25,780.0,802.0,749.0,793.5,793.85,771.65,2084874,160880139965000.0,,1113040,0.5339
2008-07-21,TCS,EQ,793.85,799.0,815.0,783.0,814.05,812.8,803.64,895517,71967186220000.0,,400287,0.44700000000000006
2008-07-22,TCS,EQ,812.8,816.0,843.95,806.05,835.0,831.85,828.29,1060291,87823080655000.0,,456974,0.43100000000000005
2008-07-23,TCS,EQ,831.85,830.0,870.0,818.9,864.8,860.55,841.51,1492855,125625645655000.0,,728321,0.4879
2008-07-24,TCS,EQ,860.55,874.5,874.5,792.35,805.4,802.55,804.91,2935584,236287423755000.03,,1963523,0.6689
2008-07-25,TCS,EQ,802.55,799.2,849.5,782.0,804.0,799.2,800.09,2210634,176869842860000.0,,1474012,0.6668000000000001
2008-07-28,TCS,EQ,799.2,800.0,816.95,785.0,808.0,806.25,808.09,492343,39785799465000.0,,186317,0.37840000000000007
2008-07-29,TCS,EQ,806.25,806.7,813.8,792.0,805.1,808.95,802.69,618048,49609887475000.0,,246859,0.3994
2008-07-30,TCS,EQ,808.95,846.0,846.0,800.0,842.0,838.95,821.64,1105019,90793044145000.0,,441801,0.3998
2008-07-31,TCS,EQ,838.95,840.0,842.0,821.5,829.9,833.75,830.07,1298895,107817227965000.02,,771583,0.594
2008-08-01,TCS,EQ,833.75,825.0,856.95,811.25,835.0,840.65,838.47,1002931,84092715430000.0,,517649,0.5161
2008-08-04,TCS,EQ,840.65,815.0,840.0,811.0,815.05,815.35,819.27,1309732,107302244955000.0,,669262,0.511
2008-08-05,TCS,EQ,815.35,815.4,835.0,805.25,833.6,829.7,821.11,1192050,97880822000000.0,,677862,0.5687
2008-08-06,TCS,EQ,829.7,839.9,869.95,836.4,855.0,860.55,854.34,1252483,107004564315000.0,,675309,0.5392
2008-08-07,TCS,EQ,860.55,859.0,869.9,845.0,845.0,853.35,860.1,768080,66062374225000.0,,260195,0.33880000000000005
2008-08-08,TCS,EQ,853.35,844.95,857.0,833.4,843.0,845.1,843.39,521668,43996866975000.0,,176305,0.33799999999999997
2008-08-11,TCS,EQ,845.1,852.0,857.8,824.5,830.35,833.95,834.2,851275,71013090470000.0,,372945,0.43810000000000004
2008-08-12,TCS,EQ,833.95,835.0,843.7,815.0,818.3,819.25,826.7,830876,68688188915000.0,,387815,0.4668
2008-08-13,TCS,EQ,819.25,800.0,837.7,800.0,833.0,828.3,821.59,924492,75954942725000.0,,505418,0.5467000000000001
2008-08-14,TCS,EQ,828.3,829.0,844.65,811.0,830.0,833.2,833.89,935377,78000353710000.0,,400349,0.428
2008-08-18,TCS,EQ,833.2,840.0,852.4,835.0,838.15,841.55,845.01,489162,41334642910000.0,,189336,0.3871
2008-08-19,TCS,EQ,841.55,844.5,851.0,835.1,841.0,841.25,843.65,488325,41197677270000.0,,192739,0.3947
2008-08-20,TCS,EQ,841.25,842.7,849.0,835.0,842.5,841.6,841.03,281814,23701515095000.0,,115412,0.40950000000000003
2008-08-21,TCS,EQ,841.6,836.0,842.0,815.2,818.0,817.85,821.48,494129,40591728505000.0,,241720,0.4892
2008-08-22,TCS,EQ,817.85,819.0,824.75,803.5,817.0,819.0,813.68,661321,53810314950000.0,,285000,0.43100000000000005
2008-08-25,TCS,EQ,819.0,824.0,835.0,816.0,816.0,818.2,822.51,235561,19375199825000.0,,70654,0.2999
2008-08-26,TCS,EQ,818.2,809.95,836.95,809.95,834.1,834.05,830.38,551251,45774659170000.0,,184780,0.33520000000000005
2008-08-27,TCS,EQ,834.05,820.1,836.0,813.1,819.05,818.45,824.21,532947,43925874740000.0,,265183,0.4976
2008-08-28,TCS,EQ,818.45,820.0,824.25,782.65,791.0,792.35,801.93,1645172,131931085315000.02,,1059203,0.6437999999999999
2008-08-29,TCS,EQ,792.35,800.0,819.95,800.0,811.5,812.2,810.95,499625,40517166645000.0,,170614,0.34149999999999997
2008-09-01,TCS,EQ,812.2,815.0,820.0,807.0,814.0,814.95,812.7,381858,31033732925000.0,,127404,0.3336
2008-09-02,TCS,EQ,814.95,814.95,853.0,814.95,850.5,848.8,834.15,661962,55217871090000.0,,299600,0.4526
2008-09-04,TCS,EQ,848.8,845.0,854.8,832.35,845.5,844.2,844.51,615419,51972886435000.0,,274291,0.4457
2008-09-05,TCS,EQ,844.2,850.0,850.0,825.0,838.5,838.4,839.7,611342,51334611000000.0,,288896,0.47259999999999996
2008-09-08,TCS,EQ,838.4,860.0,874.4,842.0,856.35,856.7,855.02,1292608,110521072940000.02,,773845,0.5987
2008-09-09,TCS,EQ,856.7,855.0,871.7,840.0,864.5,864.8,858.83,703832,60447514335000.0,,320661,0.4556
2008-09-10,TCS,EQ,864.8,861.15,870.2,848.1,849.0,850.9,859.91,765864,65857400845000.01,,411212,0.5369
2008-09-11,TCS,EQ,850.9,850.9,868.0,829.0,837.0,836.7,839.26,477244,40053120675000.0,,187697,0.3933
2008-09-12,TCS,EQ,836.7,865.0,865.0,800.95,806.0,810.55,818.71,893491,73150887605000.0,,342010,0.38280000000000003
2008-09-15,TCS,EQ,810.55,780.0,799.0,745.0,760.6,762.8,757.31,2137737,161892120135000.0,,1313241,0.6143
2008-09-16,TCS,EQ,762.8,749.5,751.0,725.0,746.85,748.85,742.6,1268091,94168174060000.0,,696152,0.549
2008-09-17,TCS,EQ,748.85,748.0,764.65,728.0,728.05,730.1,740.79,1050217,77798792620000.0,,451940,0.4303
2008-09-18,TCS,EQ,730.1,728.0,749.0,671.0,728.5,721.15,716.73,1589276,113908361970000.0,,748306,0.4708
2008-09-19,TCS,EQ,721.15,779.7,779.7,730.1,774.7,766.85,760.51,2386092,181464791340000.0,,1588326,0.6657
2008-09-22,TCS,EQ,766.85,868.0,868.0,753.0,766.0,766.8,764.16,1118236,85450859995000.0,,757808,0.6777
2008-09-23,TCS,EQ,766.8,715.35,767.7,715.35,720.0,721.0,738.22,741530,54740921770000.01,,358885,0.484
2008-09-24,TCS,EQ,721.0,724.55,748.0,690.3,722.75,713.05,712.43,1845181,131455648984999.98,,939190,0.509
2008-09-25,TCS,EQ,713.05,713.1,719.85,671.05,690.0,688.4,693.15,3780658,262055504855000.03,,2242750,0.5932000000000001
2008-09-26,TCS,EQ,688.4,700.0,700.0,666.2,670.0,676.2,673.93,1054311,71053568480000.0,,546571,0.5184000000000001
2008-09-29,TCS,EQ,676.2,678.8,678.8,612.0,617.0,620.0,638.96,1394659,89113459515000.0,,686817,0.4925
2008-09-30,TCS,EQ,620.0,592.0,676.7,590.0,657.0,665.6,650.71,2097843,136509299915000.02,,1198053,0.5711
2008-10-01,TCS,EQ,665.6,669.6,684.9,645.35,671.0,671.75,668.1,1504479,100513557755000.0,,739982,0.4919
2008-10-03,TCS,EQ,671.75,664.95,664.95,642.35,661.9,657.5,653.51,1043101,68167589110000.0,,486108,0.466
2008-10-06,TCS,EQ,657.5,651.25,651.25,600.0,635.0,619.0,613.98,1470746,90301103705000.0,,855318,0.5816
2008-10-07,TCS,EQ,619.0,631.15,665.0,566.0,577.0,575.9,596.57,2221151,132506724890000.02,,1236565,0.5567000000000001
2008-10-08,TCS,EQ,575.9,555.0,562.95,508.0,553.0,546.6,532.18,2075345,110445142309999.98,,965608,0.46530000000000005
2008-10-10,TCS,EQ,546.6,540.0,550.0,480.4,523.15,524.8,519.63,3435519,178519359645000.0,,2104766,0.6126
2008-10-13,TCS,EQ,524.8,527.95,602.9,524.8,586.2,572.85,567.59,3466506,196755053765000.0,,1971627,0.5688000000000001
2008-10-14,TCS,EQ,572.85,599.0,619.4,581.35,587.35,592.7,604.15,1856156,112139342095000.0,,1057116,0.5695
2008-10-15,TCS,EQ,592.7,585.0,588.65,535.3,539.0,543.1,565.23,1327188,75015991215000.0,,717266,0.5404
2008-10-16,TCS,EQ,543.1,525.0,528.7,467.9,493.0,495.0,494.57,2007950,99307352115000.0,,1017019,0.5065
2008-10-17,TCS,EQ,495.0,500.0,529.0,445.0,445.8,453.85,489.66,2435885,119276623180000.0,,1395432,0.5729
2008-10-20,TCS,EQ,453.85,496.65,505.0,455.25,500.0,491.35,482.28,3103265,149662879995000.0,,1962918,0.6325000000000001
2008-10-21,TCS,EQ,491.35,538.4,567.9,493.35,560.0,559.1,531.22,2951225,156773647235000.0,,1508973,0.5113000000000001
2008-10-22,TCS,EQ,559.1,555.0,555.0,511.1,544.8,546.65,535.75,1505167,80639137260000.0,,519010,0.3448
2008-10-23,TCS,EQ,546.65,524.65,588.0,501.25,532.0,547.3,550.81,2625254,144602541200000.0,,953068,0.363
2008-10-24,TCS,EQ,547.3,503.7,536.4,440.0,495.0,498.85,515.83,2119984,109354375395000.0,,851277,0.40149999999999997
2008-10-27,TCS,EQ,498.85,481.0,518.0,415.35,501.8,496.75,458.25,2243144,102792142055000.0,,838428,0.3738
2008-10-28,TCS,EQ,496.75,511.1,549.9,510.0,547.0,540.25,535.74,166428,8916224830000.0,,52197,0.3136
2008-10-29,TCS,EQ,540.25,562.0,575.0,530.25,542.7,540.8,551.12,2738893,150945527065000.0,,1661399,0.6066
2008-10-31,TCS,EQ,540.8,569.0,595.0,529.75,537.0,537.5,566.7,2593995,147002664020000.0,,1483619,0.5719
2008-11-03,TCS,EQ,537.5,559.95,583.0,527.05,555.05,547.4,547.26,1883005,103049690515000.0,,840702,0.4465
2008-11-04,TCS,EQ,547.4,596.6,596.6,490.0,503.5,508.5,513.6,2355635,120985238634999.98,,930455,0.395
2008-11-05,TCS,EQ,508.5,515.0,548.9,500.0,504.95,506.4,527.64,2308291,121795436959999.98,,784198,0.3397
2008-11-06,TCS,EQ,506.4,528.5,528.5,482.1,499.85,500.2,505.05,1965479,99265703550000.0,,584162,0.2972
2008-11-07,TCS,EQ,500.2,500.0,535.0,485.75,529.9,525.15,514.81,1469430,75647668465000.0,,429341,0.2922
2008-11-10,TCS,EQ,525.15,549.9,552.5,515.05,549.0,546.45,531.82,1024754,54498958035000.0,,199842,0.195
2008-11-11,TCS,EQ,546.45,542.0,547.75,520.0,522.3,528.85,533.97,1624694,86754122450000.0,,726535,0.4472
2008-11-12,TCS,EQ,528.85,528.85,554.45,515.05,530.0,534.9,538.69,1935511,104263743965000.0,,815848,0.4215
2008-11-14,TCS,EQ,534.9,545.0,548.5,523.5,535.0,530.85,532.24,1654366,88052766705000.0,,667486,0.4035
2008-11-17,TCS,EQ,530.85,529.0,537.0,505.5,517.0,519.0,519.21,2022743,105022552055000.0,,1082759,0.5353
2008-11-18,TCS,EQ,519.0,520.0,520.0,480.0,480.25,483.15,495.32,2438788,120798248255000.0,,1195325,0.4901
2008-11-19,TCS,EQ,483.15,490.0,496.0,471.7,481.3,482.65,482.37,2043772,98585954395000.0,,1003418,0.49100000000000005
2008-11-20,TCS,EQ,482.65,480.0,480.0,460.0,473.0,469.25,465.14,1254112,58334120990000.0,,590858,0.4711
2008-11-21,TCS,EQ,469.25,469.7,517.0,460.0,504.0,506.45,499.0,1711423,85400766935000.0,,420898,0.2459
2008-11-24,TCS,EQ,506.45,504.0,531.65,490.25,517.35,519.9,519.49,2092639,108709954470000.0,,892902,0.4267
2008-11-25,TCS,EQ,519.9,519.1,539.95,500.05,503.0,504.0,516.32,1443505,74530766220000.0,,596003,0.4129
2008-11-26,TCS,EQ,504.0,503.25,530.0,497.15,524.5,527.45,512.37,1533889,78591841535000.0,,619513,0.40390000000000004
2008-11-28,TCS,EQ,527.45,518.0,568.0,518.0,562.0,559.4,551.4,3034516,167323344095000.0,,1694866,0.5585
2008-12-01,TCS,EQ,559.4,559.4,593.75,556.35,567.15,564.15,577.08,2989676,172529348240000.0,,1787781,0.598
2008-12-02,TCS,EQ,564.15,570.0,570.0,523.05,536.0,532.85,537.52,1664702,89480495335000.0,,687174,0.4128
2008-12-03,TCS,EQ,532.85,536.35,551.7,521.6,528.0,534.8,533.86,2499498,133438950920000.0,,1199293,0.4798
2008-12-04,TCS,EQ,534.8,535.0,553.7,503.35,550.0,549.4,545.77,2064127,112654306445000.0,,1113845,0.5396
2008-12-05,TCS,EQ,549.4,538.4,545.3,518.25,520.0,521.8,527.74,1776362,93746274835000.0,,966312,0.544
2008-12-08,TCS,EQ,521.8,535.0,546.25,512.4,525.2,522.25,534.55,1905351,101850343020000.0,,986370,0.5177
2008-12-10,TCS,EQ,522.25,549.8,556.8,529.5,537.0,541.05,541.78,2022095,109552111909999.98,,1047157,0.5179
2008-12-11,TCS,EQ,541.05,549.7,549.7,502.0,507.9,507.65,516.13,1825063,94197828970000.0,,833080,0.4565
2008-12-12,TCS,EQ,507.65,509.95,509.95,475.25,483.0,481.3,483.32,1780259,86043040315000.0,,792580,0.44520000000000004
2008-12-15,TCS,EQ,481.3,502.0,502.0,467.25,469.3,469.65,484.04,1499429,72578881250000.0,,566600,0.3779
2008-12-16,TCS,EQ,469.65,470.0,484.9,465.0,482.7,479.35,479.06,1461967,70037007200000.0,,672645,0.4601
2008-12-17,TCS,EQ,479.35,485.35,492.0,472.0,475.0,477.3,483.5,1619017,78279948020000.0,,794102,0.4905
2008-12-18,TCS,EQ,477.3,474.9,514.1,472.0,508.0,510.5,497.95,1430984,71255240155000.0,,623177,0.4355
2008-12-19,TCS,EQ,510.5,503.0,534.0,494.1,513.0,513.55,506.33,1235997,62582219700000.0,,367300,0.2972
2008-12-22,TCS,EQ,513.55,519.5,519.5,503.4,512.0,510.55,511.13,1026713,52478480380000.0,,447049,0.4354
2008-12-23,TCS,EQ,510.55,495.2,511.6,492.25,500.0,500.6,501.9,891780,44758083185000.0,,231196,0.2593
2008-12-24,TCS,EQ,500.6,496.7,504.75,472.25,480.35,478.15,485.45,2287109,111028484930000.0,,990018,0.4329
2008-12-26,TCS,EQ,478.15,465.2,495.0,465.2,475.0,471.65,474.7,788641,37436857360000.0,,333669,0.42310000000000003
2008-12-29,TCS,EQ,471.65,476.0,479.5,460.0,476.0,476.8,470.08,1218902,57298731965000.0,,606336,0.4974
2008-12-30,TCS,EQ,476.8,485.0,493.5,470.0,479.0,482.55,477.17,880632,42021172130000.0,,262170,0.2977
2008-12-31,TCS,EQ,482.55,492.3,492.3,472.25,476.85,477.9,478.85,635924,30450972564999.996,,163620,0.25730000000000003
2009-01-01,TCS,EQ,477.9,480.0,498.85,477.15,496.9,496.85,487.68,609108,29704993760000.004,,112495,0.1847
2009-01-02,TCS,EQ,496.85,497.05,508.7,494.15,498.0,498.3,501.19,1343935,67356835670000.01,,641350,0.4772
2009-01-05,TCS,EQ,498.3,502.0,523.0,498.0,520.0,515.25,509.16,1207444,61478555004999.99,,672237,0.5567000000000001
2009-01-06,TCS,EQ,515.25,515.0,522.0,498.25,501.8,506.4,508.23,1479748,75204996670000.0,,609985,0.4122
2009-01-07,TCS,EQ,506.4,519.0,519.8,464.6,505.0,504.8,496.75,2253457,111939590855000.0,,1227191,0.5446
2009-01-09,TCS,EQ,504.8,499.9,549.8,485.0,537.0,536.95,533.16,3554995,189539605305000.0,,2170611,0.6106
2009-01-12,TCS,EQ,536.95,511.65,530.0,505.1,507.1,512.55,513.36,1898854,97480443710000.0,,1083342,0.5705
2009-01-13,TCS,EQ,512.55,499.6,537.0,488.2,528.0,525.65,522.37,3339952,174467753795000.0,,1570129,0.47009999999999996
2009-01-14,TCS,EQ,525.65,528.0,557.6,528.0,533.0,538.95,545.57,1489726,81274946390000.0,,366689,0.2461
2009-01-15,TCS,EQ,538.95,520.0,523.0,498.35,510.0,510.45,510.48,1792881,91523742625000.0,,807342,0.45030000000000003
2009-01-16,TCS,EQ,510.45,508.7,519.0,486.5,502.75,503.0,503.54,2447519,123242588905000.0,,921757,0.3766
2009-01-19,TCS,EQ,503.0,517.9,517.9,487.3,499.9,500.75,495.55,1717094,85089792180000.0,,894447,0.5209
2009-01-20,TCS,EQ,500.75,494.7,507.9,490.0,495.5,496.45,500.48,1158799,57995975660000.0,,343757,0.29660000000000003
2009-01-21,TCS,EQ,496.45,491.0,501.0,485.0,488.1,492.3,494.93,917465,45407725710000.0,,420931,0.45880000000000004
2009-01-22,TCS,EQ,492.3,495.0,504.05,483.15,495.9,496.6,495.31,1212034,60033491165000.0,,615518,0.5078
2009-01-23,TCS,EQ,496.6,490.1,498.9,483.3,487.0,486.15,488.03,757805,36983323970000.0,,337885,0.4459
2009-01-27,TCS,EQ,486.15,491.0,515.0,491.0,498.25,499.1,503.87,1310989,66056341440000.0,,716070,0.5462
2009-01-28,TCS,EQ,499.1,475.2,510.0,475.2,506.85,507.45,504.65,1197349,60424296545000.01,,649235,0.5422
2009-01-29,TCS,EQ,507.45,512.05,518.0,496.1,514.0,509.4,507.16,2504259,127005752255000.0,,1504052,0.6006
2009-01-30,TCS,EQ,509.4,505.0,515.0,498.3,510.0,511.6,506.2,2176881,110194618080000.0,,1407696,0.6467
2009-02-02,TCS,EQ,511.6,508.8,508.8,487.15,493.0,491.3,494.38,808673,39978936995000.0,,369804,0.4573
2009-02-03,TCS,EQ,491.3,493.0,509.8,493.0,499.4,499.85,501.46,952140,47745953680000.0,,496332,0.5213
2009-02-04,TCS,EQ,499.85,503.0,512.9,493.0,498.3,498.65,505.3,621189,31388781880000.0,,171702,0.27640000000000003
2009-02-05,TCS,EQ,498.65,500.0,502.6,478.25,481.6,482.9,485.77,1085387,52724923525000.0,,570762,0.5259
2009-02-06,TCS,EQ,482.9,490.0,507.9,487.0,504.05,502.8,501.48,1710097,85758536540000.0,,995300,0.5820000000000001
2009-02-09,TCS,EQ,502.8,500.0,523.65,496.65,520.6,515.0,506.32,1148806,58166261595000.01,,577054,0.5023
2009-02-10,TCS,EQ,515.0,517.0,528.0,511.0,526.5,524.6,518.92,1697693,88097529790000.0,,747875,0.4405
2009-02-11,TCS,EQ,524.6,518.0,523.0,512.0,515.0,514.75,515.3,1125683,58006955890000.0,,557045,0.4949
2009-02-12,TCS,EQ,514.75,512.0,515.7,504.1,511.7,509.9,509.45,711093,36226707690000.0,,332393,0.46740000000000004
2009-02-13,TCS,EQ,509.9,510.0,520.0,507.0,512.5,511.2,512.22,814302,41710285350000.0,,410839,0.5045000000000001
2009-02-16,TCS,EQ,511.2,507.6,514.95,498.0,499.0,500.75,504.67,625499,31567163350000.0,,237122,0.3791
2009-02-17,TCS,EQ,500.75,496.0,499.8,480.0,486.5,485.25,486.03,737597,35849463630000.0,,266249,0.36100000000000004
2009-02-18,TCS,EQ,485.25,481.35,490.9,477.0,480.75,480.75,484.48,657353,31847449114999.996,,270111,0.41090000000000004
2009-02-19,TCS,EQ,480.75,482.0,492.8,479.0,489.9,489.5,485.52,869268,42204526740000.0,,408477,0.46990000000000004
2009-02-20,TCS,EQ,489.5,486.5,487.5,464.3,476.3,474.05,473.54,1192847,56485613129999.99,,566523,0.47490000000000004
