Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2005-03-11,RELIANCE,EQ,594.0,596.0,600.8,585.5,587.75,587.95,592.64,5910172,350262080760000.0,,1475858.0,0.2497
2005-03-14,RELIANCE,EQ,587.95,587.3,591.9,576.05,576.1,579.0,584.1,3534086,206425358285000.0,,1361219.0,0.38520000000000004
2005-03-15,RELIANCE,EQ,579.0,580.0,584.1,569.2,570.55,570.85,576.22,5005254,288415208605000.0,,1585957.0,0.3169
2005-03-16,RELIANCE,EQ,570.85,571.05,577.8,567.6,574.1,574.3,573.4,4275833,245174998835000.0,,1035633.0,0.2422
2005-03-17,RELIANCE,EQ,574.3,569.0,574.8,558.25,559.4,562.5,567.28,4647394,263635264055000.03,,2032081.0,0.43729999999999997
2005-03-18,RELIANCE,EQ,562.5,560.0,573.9,555.15,571.25,571.85,566.08,4802555,271862203710000.0,,1409532.0,0.29350000000000004
2005-03-21,RELIANCE,EQ,571.85,573.0,576.8,558.0,558.35,559.7,564.89,2731618,154307447585000.0,,862222.0,0.3156
2005-03-22,RELIANCE,EQ,559.7,559.1,560.6,541.1,543.5,544.7,552.65,4768019,263502771330000.03,,1673830.0,0.3511
2005-03-23,RELIANCE,EQ,544.7,544.0,569.9,539.3,551.5,552.75,553.38,13640236,754818075455000.0,,3761586.0,0.2758
2005-03-24,RELIANCE,EQ,552.75,555.0,567.4,555.0,561.5,560.0,562.27,8069883,453741420720000.0,,2692153.0,0.3336
2005-03-28,RELIANCE,EQ,560.0,562.0,573.3,561.5,566.3,566.1,567.46,4037567,229115522780000.03,,1201522.0,0.29760000000000003
2005-03-29,RELIANCE,EQ,566.1,567.0,567.9,545.1,548.45,549.15,555.45,4771867,265055561930000.03,,1617883.0,0.33899999999999997
2005-03-30,RELIANCE,EQ,549.15,548.0,554.7,539.1,542.6,543.15,547.29,5789149,316835868545000.0,,1905751.0,0.32920000000000005
2005-03-31,RELIANCE,EQ,543.15,545.1,553.4,543.55,546.5,546.05,548.97,6305110,346129325605000.0,,2224251.0,0.3528
2005-04-01,RELIANCE,EQ,546.05,557.0,566.6,547.9,565.0,564.6,559.64,5027975,281383278635000.0,,1460875.0,0.29050000000000004
2005-04-04,RELIANCE,EQ,564.6,567.0,568.55,559.1,563.0,565.05,563.44,3448867,194322061400000.0,,1131107.0,0.32799999999999996
2005-04-05,RELIANCE,EQ,565.05,565.95,569.8,553.55,558.1,556.05,561.31,3895664,218668065544999.97,,856661.0,0.21989999999999998
2005-04-06,RELIANCE,EQ,556.05,558.0,572.9,558.0,572.25,571.6,567.7,4393667,249429130665000.0,,1031229.0,0.2347
2005-04-07,RELIANCE,EQ,571.6,572.9,576.9,563.55,565.95,565.45,568.95,3651592,207756234700000.0,,722422.0,0.1978
2005-04-08,RELIANCE,EQ,565.45,567.0,568.0,553.4,555.75,556.85,557.51,3359996,187323036525000.0,,927189.0,0.2759
2005-04-11,RELIANCE,EQ,556.85,557.0,557.0,545.0,546.2,547.35,549.84,1865509,102573679920000.0,,332737.0,0.1784
2005-04-12,RELIANCE,EQ,547.35,548.2,552.35,545.0,549.9,548.7,548.13,3331744,182621963425000.0,,1384533.0,0.4156
2005-04-13,RELIANCE,EQ,548.7,551.0,552.8,543.0,545.5,545.55,547.19,2069914,113264357290000.02,,504867.0,0.2439
2005-04-15,RELIANCE,EQ,545.55,543.9,543.9,526.05,527.6,529.75,532.94,3912912,208535309010000.0,,1554760.0,0.3973
2005-04-18,RELIANCE,EQ,529.75,527.0,527.0,515.0,518.0,518.55,520.77,4456598,232087558635000.0,,1945434.0,0.4365
2005-04-19,RELIANCE,EQ,518.55,524.0,530.5,512.0,513.8,514.0,521.69,3618427,188770476135000.0,,1040725.0,0.2876
2005-04-20,RELIANCE,EQ,514.0,516.6,531.95,515.1,530.7,530.05,524.67,4341054,227761262460000.0,,1035256.0,0.23850000000000002
2005-04-21,RELIANCE,EQ,530.05,528.0,546.0,525.0,544.0,542.9,539.15,6087464,328208018195000.0,,2244392.0,0.36869999999999997
2005-04-22,RELIANCE,EQ,542.9,547.0,549.8,536.2,546.0,547.5,543.74,5567905,302749232275000.0,,1790324.0,0.3215
2005-04-25,RELIANCE,EQ,547.5,545.0,548.8,539.55,544.6,546.7,544.8,3463076,188667543730000.0,,1084777.0,0.31320000000000003
2005-04-26,RELIANCE,EQ,546.7,542.0,550.7,541.1,549.8,547.15,544.6,3871831,210859351545000.0,,1353387.0,0.34950000000000003
2005-04-27,RELIANCE,EQ,547.15,555.0,559.5,533.3,534.25,539.0,551.04,13395995,738175498725000.0,,2841440.0,0.2121
2005-04-28,RELIANCE,EQ,539.0,539.8,550.0,533.35,546.65,543.85,539.85,7511621,405516717805000.0,,2654747.0,0.35340000000000005
2005-04-29,RELIANCE,EQ,543.85,550.2,550.2,525.1,528.2,528.05,532.97,3762517,200530175250000.0,,1025340.0,0.2725
2005-05-02,RELIANCE,EQ,528.05,529.5,535.5,524.65,533.75,533.85,529.04,3072191,162529879415000.0,,767166.0,0.2497
2005-05-03,RELIANCE,EQ,533.85,533.0,543.0,525.55,541.4,540.95,539.33,3454317,186302359225000.0,,841681.0,0.24370000000000003
2005-05-04,RELIANCE,EQ,540.95,542.0,545.0,537.0,541.1,541.35,542.04,2098028,113721905815000.02,,418764.0,0.1996
2005-05-05,RELIANCE,EQ,541.35,542.75,547.4,539.2,541.65,541.15,543.81,1737052,94461984525000.0,,353572.0,0.20350000000000001
2005-05-06,RELIANCE,EQ,541.15,540.0,550.5,540.0,550.0,549.1,546.75,4635840,253462559569999.97,,1488790.0,0.3211
2005-05-09,RELIANCE,EQ,549.1,549.25,554.95,546.2,552.5,553.4,550.72,3164957,174299861285000.0,,961525.0,0.3038
2005-05-10,RELIANCE,EQ,553.4,553.75,555.75,543.15,544.05,544.25,548.17,2272721,124584377359999.98,,499859.0,0.21989999999999998
2005-05-11,RELIANCE,EQ,544.25,542.0,547.45,539.65,542.4,542.5,543.62,3128737,170085342440000.0,,1075180.0,0.3436
2005-05-12,RELIANCE,EQ,542.5,539.9,541.4,534.65,537.9,539.05,538.36,3689457,198627061820000.0,,1307569.0,0.3544
2005-05-13,RELIANCE,EQ,539.05,538.5,539.0,534.0,535.45,536.25,536.12,1774336,95126250155000.0,,545538.0,0.3075
2005-05-16,RELIANCE,EQ,536.25,537.5,543.65,537.5,540.5,540.25,540.43,2412883,130399761775000.0,,882840.0,0.36590000000000006
2005-05-17,RELIANCE,EQ,540.25,542.0,543.7,524.95,527.05,525.95,531.99,3605609,191815211620000.0,,1038520.0,0.28800000000000003
2005-05-18,RELIANCE,EQ,525.95,528.0,531.6,523.1,529.75,529.6,528.16,4470270,236101818310000.0,,1645327.0,0.36810000000000004
2005-05-19,RELIANCE,EQ,529.6,531.0,535.0,522.65,524.0,524.3,526.95,3029203,159624378815000.0,,955239.0,0.3153
2005-05-20,RELIANCE,EQ,524.3,525.0,526.9,515.6,520.15,520.45,520.72,4235432,220547424515000.0,,1136365.0,0.2683
2005-05-23,RELIANCE,EQ,520.45,524.0,532.95,522.0,532.2,531.15,528.86,2051339,108487459720000.0,,468225.0,0.22829999999999998
2005-05-24,RELIANCE,EQ,531.15,533.15,535.75,526.6,529.0,531.0,530.32,3664809,194353314115000.0,,1300306.0,0.35479999999999995
2005-05-25,RELIANCE,EQ,531.0,528.0,534.0,525.5,531.0,530.65,530.65,4031194,213913756020000.0,,1608487.0,0.399
2005-05-26,RELIANCE,EQ,530.65,531.0,533.5,526.55,529.7,530.4,530.31,7769559,412026578690000.0,,3004436.0,0.38670000000000004
2005-05-27,RELIANCE,EQ,530.4,531.1,539.4,529.35,530.05,531.25,535.42,4193107,224508420494999.97,,1385153.0,0.33030000000000004
2005-05-30,RELIANCE,EQ,531.25,531.5,534.7,525.0,526.3,526.8,528.3,2282045,120561225434999.98,,502921.0,0.22039999999999998
2005-05-31,RELIANCE,EQ,526.8,527.0,537.9,524.4,535.2,535.0,533.34,5421328,289142917165000.0,,1806951.0,0.3333
2005-06-01,RELIANCE,EQ,535.0,538.0,544.2,536.0,541.25,541.0,540.54,4406235,238173972815000.0,,1535915.0,0.3486
2005-06-02,RELIANCE,EQ,541.0,544.0,545.3,528.55,530.0,529.85,534.16,3829036,204531960550000.0,,1328286.0,0.3469
2005-06-03,RELIANCE,EQ,529.85,528.0,555.8,528.0,554.55,553.15,544.66,9390410,511457428360000.06,,3120648.0,0.3323
2005-06-04,RELIANCE,EQ,553.15,556.0,562.7,551.05,555.0,555.2,557.13,4034661,224781407010000.0,,564712.0,0.14
2005-06-06,RELIANCE,EQ,555.2,554.0,566.1,549.0,552.65,552.3,559.19,6259593,350028843165000.0,,1966246.0,0.3141
2005-06-07,RELIANCE,EQ,552.3,552.0,555.8,545.0,550.0,547.85,550.04,4210618,231598775819999.97,,1508934.0,0.35840000000000005
2005-06-08,RELIANCE,EQ,547.85,551.3,560.0,550.0,557.55,558.45,555.38,5176615,287500381435000.0,,1386867.0,0.26789999999999997
2005-06-09,RELIANCE,EQ,558.45,560.8,563.75,556.7,560.0,559.05,560.57,4048621,226953703435000.0,,1451232.0,0.35850000000000004
2005-06-10,RELIANCE,EQ,559.05,561.0,569.4,561.0,565.05,566.55,565.64,6310394,356941097090000.0,,2288739.0,0.3627
2005-06-13,RELIANCE,EQ,566.55,566.9,599.9,560.65,571.0,569.6,565.45,3260828,184382293915000.0,,1208721.0,0.37070000000000003
2005-06-14,RELIANCE,EQ,569.6,571.0,575.0,564.8,574.3,574.05,570.29,3311105,188827433900000.0,,934455.0,0.2822
2005-06-15,RELIANCE,EQ,574.05,567.75,577.0,567.75,575.25,574.95,574.16,3469660,199215242070000.0,,1533273.0,0.44189999999999996
2005-06-16,RELIANCE,EQ,574.95,577.0,595.0,576.0,590.25,590.25,586.91,8227646,482886908045000.0,,2823679.0,0.3432
2005-06-17,RELIANCE,EQ,590.25,590.0,605.55,584.0,603.25,600.25,592.66,9028624,535088063530000.0,,3537447.0,0.3918
2005-06-20,RELIANCE,EQ,600.25,625.0,645.7,616.35,630.0,630.5,632.23,24100425,1523693789695000.0,,10753582.0,0.4462
2005-06-21,RELIANCE,EQ,630.5,632.0,648.0,621.0,643.5,646.15,640.97,16475825,1056046723970000.1,,6855427.0,0.4161
2005-06-22,RELIANCE,EQ,646.15,643.0,660.0,642.0,653.1,654.55,651.42,12836742,836205437340000.0,,5233711.0,0.40770000000000006
2005-06-23,RELIANCE,EQ,654.55,654.2,655.05,646.7,653.0,650.6,650.5,6411276,417050849650000.0,,2181994.0,0.3403
2005-06-24,RELIANCE,EQ,650.6,649.0,658.5,643.05,656.0,654.65,653.0,6446770,420973311980000.0,,2602628.0,0.4037
2005-06-27,RELIANCE,EQ,654.65,648.0,675.0,645.25,646.65,648.65,662.7,12441700,824511558840000.0,,5135427.0,0.4128
2005-06-28,RELIANCE,EQ,648.65,670.0,670.0,627.15,628.6,629.55,639.97,10011559,640707533350000.0,,3818962.0,0.3815
2005-06-29,RELIANCE,EQ,629.55,634.0,647.0,632.7,643.0,641.85,639.51,8831638,564792287430000.0,,3422674.0,0.3875
2005-06-30,RELIANCE,EQ,641.85,648.0,653.15,636.65,642.4,642.55,644.75,7195559,463933560895000.0,,2592618.0,0.3603
2005-07-01,RELIANCE,EQ,642.55,643.0,645.0,637.55,638.7,640.1,640.89,3513766,225194935819999.97,,1450811.0,0.4129
2005-07-04,RELIANCE,EQ,640.1,642.0,649.5,639.0,644.0,644.4,644.05,3814948,245701914910000.0,,1325313.0,0.34740000000000004
2005-07-05,RELIANCE,EQ,644.4,644.0,648.0,636.45,640.25,638.05,641.81,4700583,301688545515000.0,,1908243.0,0.406
2005-07-06,RELIANCE,EQ,638.05,637.35,647.0,637.35,645.5,645.2,643.94,3357409,216196783805000.03,,1245177.0,0.37090000000000006
2005-07-07,RELIANCE,EQ,645.2,641.4,641.4,609.3,616.0,613.95,624.36,8735824,545433271570000.0,,3718110.0,0.42560000000000003
2005-07-08,RELIANCE,EQ,613.95,628.0,628.0,615.0,618.95,620.3,620.38,5541157,343765036800000.0,,1579120.0,0.28500000000000003
2005-07-11,RELIANCE,EQ,620.3,618.15,636.0,618.15,633.5,633.9,629.94,4123835,259774979340000.0,,1716548.0,0.41630000000000006
2005-07-12,RELIANCE,EQ,633.9,634.9,644.0,630.55,638.0,638.3,638.26,5132947,327613456510000.0,,2014753.0,0.3925
2005-07-13,RELIANCE,EQ,638.3,640.0,641.4,629.1,630.2,630.95,634.13,2739244,173704244540000.0,,878746.0,0.3208
2005-07-14,RELIANCE,EQ,630.95,631.65,646.85,621.1,641.0,641.5,636.97,8425709,536695856555000.0,,3687559.0,0.43770000000000003
2005-07-15,RELIANCE,EQ,641.5,643.0,670.0,643.0,667.0,666.65,659.1,7099154,467904583614999.94,,2246922.0,0.3165
2005-07-18,RELIANCE,EQ,666.65,667.0,672.85,658.2,662.5,661.8,663.21,7839312,519907803685000.06,,4167026.0,0.5316
2005-07-19,RELIANCE,EQ,661.8,664.0,671.8,661.1,665.0,664.65,665.67,5288380,352032280995000.0,,2703327.0,0.5112
2005-07-20,RELIANCE,EQ,664.65,666.0,683.0,666.0,678.5,679.1,678.09,5825914,395051485480000.0,,2048589.0,0.35159999999999997
2005-07-21,RELIANCE,EQ,679.1,676.0,686.3,670.65,681.1,678.25,678.82,4972401,337536933265000.0,,1282407.0,0.2579
2005-07-22,RELIANCE,EQ,678.25,680.0,691.4,678.15,688.75,689.55,686.67,3826622,262763105994999.97,,1113911.0,0.2911
2005-07-25,RELIANCE,EQ,689.55,691.4,695.7,684.6,687.0,687.55,689.7,5505138,379688130105000.0,,2359983.0,0.42869999999999997
2005-07-26,RELIANCE,EQ,687.55,685.0,692.4,680.2,692.0,691.15,687.36,4407445,302950610690000.0,,1766327.0,0.4008
2005-07-27,RELIANCE,EQ,691.15,692.5,704.9,689.4,697.55,698.85,697.92,7561778,527753217755000.0,,2184388.0,0.2889
2005-07-29,RELIANCE,EQ,698.85,698.0,711.9,693.0,699.15,703.35,705.99,7613858,537532630275000.0,,3159358.0,0.41490000000000005
2005-08-01,RELIANCE,EQ,703.35,703.0,709.9,696.5,708.55,707.75,703.82,4456070,313628861475000.0,,1397027.0,0.3135
2005-08-02,RELIANCE,EQ,707.75,711.9,746.45,711.0,739.5,741.45,731.66,9092585,665268860715000.0,,3027359.0,0.3329
2005-08-03,RELIANCE,EQ,741.45,759.8,759.9,710.65,712.05,714.5,735.23,26136379,1921637170530000.0,,6664108.0,0.255
2005-08-04,RELIANCE,EQ,714.5,717.0,755.65,717.0,729.1,729.2,730.5,14466212,1056752493445000.1,,3886860.0,0.2687
2005-08-05,RELIANCE,EQ,729.2,730.0,739.9,722.35,724.7,725.75,728.56,8039641,585735894420000.0,,2680733.0,0.33340000000000003
2005-08-08,RELIANCE,EQ,725.75,749.8,799.0,707.1,710.3,711.3,717.11,11115184,797081851315000.0,,3782059.0,0.3403
2005-08-09,RELIANCE,EQ,711.3,714.0,724.8,702.6,708.75,707.65,714.02,8903267,635711527135000.0,,2206933.0,0.2479
2005-08-10,RELIANCE,EQ,707.65,719.7,722.65,709.2,720.9,719.45,716.73,7302607,523396741360000.06,,2792122.0,0.3823
2005-08-11,RELIANCE,EQ,719.45,722.65,729.5,713.0,716.0,717.6,719.43,6610025,475545474525000.0,,2301540.0,0.3482
2005-08-12,RELIANCE,EQ,717.6,719.8,722.7,702.15,704.0,704.2,709.78,6459920,458510739610000.06,,2435675.0,0.37700000000000006
2005-08-16,RELIANCE,EQ,704.2,704.5,710.0,697.1,698.1,699.8,701.59,5203768,365093419785000.0,,2227329.0,0.428
2005-08-17,RELIANCE,EQ,699.8,700.0,718.0,695.0,717.55,714.95,708.55,6998309,495868304664999.94,,2723514.0,0.38920000000000005
2005-08-18,RELIANCE,EQ,714.95,720.0,744.0,705.25,709.2,708.35,714.93,8674278,620152359420000.0,,2655321.0,0.3061
2005-08-19,RELIANCE,EQ,708.35,750.0,750.0,703.15,703.5,705.75,710.89,6480313,460679152339999.94,,2077032.0,0.32049999999999995
2005-08-22,RELIANCE,EQ,705.75,709.7,713.6,694.6,700.0,699.3,703.74,5069105,356735098195000.0,,1716686.0,0.3387
2005-08-23,RELIANCE,EQ,699.3,705.0,706.5,683.05,685.1,685.15,691.97,6610919,457452769264999.94,,2490778.0,0.3768
2005-08-24,RELIANCE,EQ,685.15,687.0,697.0,683.1,696.0,694.85,690.92,6916076,477848741270000.0,,1745131.0,0.2523
2005-08-25,RELIANCE,EQ,694.85,699.5,700.8,692.95,696.0,696.35,696.88,7201850,501886118375000.0,,3112132.0,0.43210000000000004
2005-08-26,RELIANCE,EQ,696.35,699.45,703.9,693.6,697.55,698.75,699.48,3624522,253529517965000.0,,1011826.0,0.2792
2005-08-29,RELIANCE,EQ,698.75,706.0,725.0,693.05,702.0,700.35,698.93,4568030,319271713695000.0,,1067038.0,0.2336
2005-08-30,RELIANCE,EQ,700.35,703.0,709.8,699.05,708.5,707.6,705.21,4498578,317243208415000.0,,1485822.0,0.33030000000000004
2005-08-31,RELIANCE,EQ,707.6,712.0,723.75,708.25,719.0,719.4,718.06,6712154,481971121825000.0,,2892796.0,0.43100000000000005
2005-09-01,RELIANCE,EQ,719.4,719.0,729.45,719.0,726.35,726.7,726.27,5338618,387730062150000.0,,2196350.0,0.4114
2005-09-02,RELIANCE,EQ,726.7,725.0,732.6,720.1,729.2,730.5,726.98,4968560,361203668245000.0,,1735474.0,0.3493
2005-09-05,RELIANCE,EQ,730.5,732.0,737.3,728.2,729.65,730.35,733.02,3729150,273354265725000.0,,1644672.0,0.441
2005-09-06,RELIANCE,EQ,730.35,730.0,734.9,725.5,729.0,728.9,729.9,3100515,226306628755000.03,,865882.0,0.2793
2005-09-08,RELIANCE,EQ,728.9,734.0,745.5,733.35,738.0,738.65,740.41,5309545,393124958715000.0,,2227066.0,0.4194
2005-09-09,RELIANCE,EQ,738.65,740.0,745.0,734.6,743.0,741.65,741.28,4094641,303527871570000.0,,1674499.0,0.40890000000000004
2005-09-12,RELIANCE,EQ,741.65,745.25,753.9,744.15,753.3,752.5,749.55,3770214,282596093995000.0,,1817744.0,0.48210000000000003
2005-09-13,RELIANCE,EQ,752.5,753.0,759.45,749.95,751.0,752.3,755.13,5456619,412046089575000.0,,2730607.0,0.5004
2005-09-14,RELIANCE,EQ,752.3,750.0,756.0,736.55,742.9,740.95,745.95,4240354,316307548935000.0,,1025355.0,0.24180000000000001
2005-09-15,RELIANCE,EQ,740.95,741.5,763.95,735.1,762.25,760.8,754.14,5435200,409890996380000.0,,1688251.0,0.3106
2005-09-16,RELIANCE,EQ,760.8,763.95,767.85,755.95,761.7,764.05,762.36,3903180,297561627705000.0,,1221909.0,0.3131
2005-09-19,RELIANCE,EQ,764.05,774.4,840.0,758.0,764.5,764.2,762.8,3850409,293708629705000.0,,1909935.0,0.49600000000000005
2005-09-20,RELIANCE,EQ,764.2,765.0,781.0,756.0,780.55,777.95,769.62,9665891,743902314855000.0,,3840397.0,0.3973
2005-09-21,RELIANCE,EQ,777.95,780.0,785.0,750.0,782.5,782.25,771.62,11453566,883785189160000.0,,3442555.0,0.3006
2005-09-22,RELIANCE,EQ,782.25,784.0,784.0,750.0,757.0,754.45,767.74,8411554,645786989355000.0,,2242162.0,0.2666
2005-09-23,RELIANCE,EQ,754.45,768.0,768.0,739.1,748.0,747.75,752.07,10567094,794722021270000.0,,3527603.0,0.33380000000000004
2005-09-26,RELIANCE,EQ,747.75,750.0,783.5,750.0,783.0,780.25,770.59,6457657,497619875760000.06,,2044291.0,0.3166
2005-09-27,RELIANCE,EQ,780.25,789.9,796.0,780.05,786.25,788.0,788.65,7123069,561763449185000.06,,1437354.0,0.2018
2005-09-28,RELIANCE,EQ,788.0,790.0,803.65,785.0,802.65,800.45,794.26,6978287,554257883895000.0,,1927911.0,0.2763
2005-09-29,RELIANCE,EQ,800.45,800.0,813.4,800.0,807.15,808.3,807.47,7138866,576443439585000.0,,2480259.0,0.34740000000000004
2005-09-30,RELIANCE,EQ,808.3,806.0,809.9,781.0,792.0,793.55,793.62,8637061,685457662615000.0,,2399743.0,0.2778
2005-10-03,RELIANCE,EQ,793.55,785.0,802.8,785.0,794.6,794.25,795.67,4808345,382586738390000.0,,1919226.0,0.39909999999999995
2005-10-04,RELIANCE,EQ,794.25,796.0,808.9,794.3,806.75,806.65,801.94,4333679,347533728060000.0,,1610919.0,0.37170000000000003
2005-10-05,RELIANCE,EQ,806.65,808.0,809.9,798.05,803.0,802.05,803.02,3850439,309197381900000.0,,906808.0,0.23550000000000001
2005-10-06,RELIANCE,EQ,802.05,800.0,800.0,786.9,792.2,790.85,792.57,5972187,473335982760000.06,,1957901.0,0.32780000000000004
2005-10-07,RELIANCE,EQ,790.85,794.95,794.95,775.7,787.0,788.4,787.71,7983593,628874627560000.0,,2752920.0,0.3448
2005-10-10,RELIANCE,EQ,788.4,789.0,792.9,780.3,781.9,782.95,785.9,3714985,291959044310000.0,,940293.0,0.2531
2005-10-11,RELIANCE,EQ,782.95,787.0,790.8,772.0,787.65,788.8,782.97,3792221,296919817850000.0,,556835.0,0.1468
2005-10-13,RELIANCE,EQ,788.8,785.7,792.9,773.1,774.15,775.25,782.74,6041247,472870170925000.0,,1796684.0,0.2974
2005-10-14,RELIANCE,EQ,775.25,775.0,777.4,761.5,762.5,763.85,768.72,7304047,561479052614999.94,,2301563.0,0.31510000000000005
2005-10-17,RELIANCE,EQ,763.85,777.4,779.8,759.05,771.25,771.0,768.63,6224636,478443069845000.0,,1536728.0,0.2469
2005-10-18,RELIANCE,EQ,771.0,777.35,781.4,748.5,750.9,756.45,768.44,6281160,482667567885000.06,,1935464.0,0.3081
2005-10-19,RELIANCE,EQ,756.45,750.15,757.8,735.0,747.55,747.3,748.08,8752227,654738742075000.0,,2945676.0,0.33659999999999995
2005-10-20,RELIANCE,EQ,747.3,755.0,765.9,737.05,753.0,748.15,749.22,7606407,569889509845000.0,,2236387.0,0.294
2005-10-21,RELIANCE,EQ,748.15,754.0,773.0,743.25,770.2,771.2,759.0,9503506,721317729820000.0,,3328884.0,0.3503
2005-10-24,RELIANCE,EQ,771.2,770.2,775.45,754.0,760.0,757.1,763.05,4880214,372385720130000.0,,1575794.0,0.3229
2005-10-25,RELIANCE,EQ,757.1,761.05,779.4,760.05,766.0,767.6,770.0,5018390,386414222690000.0,,1239591.0,0.247
2005-10-26,RELIANCE,EQ,767.6,769.9,774.9,761.35,763.5,763.55,767.62,4221317,324037540145000.0,,1218834.0,0.2887
2005-10-27,RELIANCE,EQ,763.55,766.0,769.8,745.15,748.0,750.3,758.63,10620859,805735209740000.0,,3438853.0,0.32380000000000003
2005-10-28,RELIANCE,EQ,750.3,755.0,758.65,737.5,742.5,741.6,747.79,6151358,459990684345000.0,,1430600.0,0.23260000000000003
2005-10-31,RELIANCE,EQ,741.6,737.5,764.9,737.5,764.5,762.5,751.79,4756595,357595150085000.0,,1826003.0,0.3839
2005-11-01,RELIANCE,EQ,762.5,777.0,779.9,762.25,763.0,766.2,767.98,1681989,129174034834999.98,,401674.0,0.23879999999999998
2005-11-02,RELIANCE,EQ,766.2,763.75,779.4,756.75,778.95,777.7,767.98,5151546,395626611305000.0,,2140889.0,0.4156
2005-11-07,RELIANCE,EQ,777.7,764.9,790.7,764.9,787.15,788.0,783.77,5107087,400278811100000.0,,1962784.0,0.38430000000000003
2005-11-08,RELIANCE,EQ,788.0,795.0,795.0,782.5,794.25,790.45,789.52,4346779,343185074090000.0,,1734622.0,0.39909999999999995
2005-11-09,RELIANCE,EQ,790.45,792.0,800.9,787.1,792.95,791.15,793.49,4251918,337383339275000.0,,749327.0,0.17620000000000002
2005-11-10,RELIANCE,EQ,791.15,793.4,795.35,783.1,785.0,785.7,787.39,3218286,253406214655000.03,,939675.0,0.292
2005-11-11,RELIANCE,EQ,785.7,787.0,804.25,787.0,795.8,795.4,796.62,5028746,400598453870000.0,,1287063.0,0.2559
2005-11-14,RELIANCE,EQ,795.4,795.0,803.0,786.1,800.0,798.45,795.72,3211746,255564250750000.0,,833800.0,0.2596
2005-11-16,RELIANCE,EQ,798.45,801.0,819.0,801.0,817.2,817.45,810.74,5774378,468153086805000.0,,2105370.0,0.36460000000000004
2005-11-17,RELIANCE,EQ,817.45,735.0,831.95,735.0,829.65,829.3,824.38,5972178,492335116520000.0,,1929556.0,0.32310000000000005
2005-11-18,RELIANCE,EQ,829.3,831.95,835.0,823.6,825.15,826.15,830.0,3716134,308437747000000.0,,1010576.0,0.27190000000000003
2005-11-21,RELIANCE,EQ,826.15,826.0,833.85,820.8,829.25,829.05,828.41,5147798,426447723090000.0,,1866458.0,0.3626
2005-11-22,RELIANCE,EQ,829.05,829.6,838.95,815.0,819.0,819.3,829.46,6855478,568635609350000.0,,2291306.0,0.3342
2005-11-23,RELIANCE,EQ,819.3,821.0,833.9,818.65,832.0,832.0,827.1,5759902,476402609370000.0,,1805037.0,0.3134
2005-11-24,RELIANCE,EQ,832.0,833.0,848.4,833.0,844.5,844.1,840.14,5858457,492194743039999.94,,2145918.0,0.3663
2005-11-25,RELIANCE,EQ,844.1,846.0,846.0,836.35,843.0,842.65,840.89,4698762,395112156545000.0,,1418282.0,0.3018
2005-11-26,RELIANCE,EQ,842.65,844.0,848.0,842.15,848.0,845.9,844.97,791677,66894626365000.0,,215711.0,0.2725
2005-11-28,RELIANCE,EQ,845.9,846.0,850.0,842.75,847.4,847.9,847.23,3755074,318141753940000.0,,1810340.0,0.48210000000000003
2005-11-29,RELIANCE,EQ,847.9,849.2,865.85,840.6,847.4,848.15,851.06,8083545,687955356280000.0,,3134842.0,0.38780000000000003
2005-11-30,RELIANCE,EQ,848.15,850.2,855.45,829.1,831.1,832.7,845.88,6347408,536911816880000.0,,2216642.0,0.3492
2005-12-01,RELIANCE,EQ,832.7,833.0,843.3,830.25,840.8,839.55,836.53,6078658,508496785770000.0,,2323275.0,0.3822
2005-12-02,RELIANCE,EQ,839.55,842.0,849.2,835.0,837.35,839.4,843.64,4049241,341608921315000.0,,1196238.0,0.2954
2005-12-05,RELIANCE,EQ,839.4,847.0,851.9,836.0,842.5,840.25,843.98,3841846,324245212315000.0,,815837.0,0.21239999999999998
2005-12-06,RELIANCE,EQ,840.25,842.0,846.8,830.0,837.7,836.75,838.42,5034572,422110193765000.0,,1526083.0,0.3031
2005-12-07,RELIANCE,EQ,836.75,840.0,849.9,829.0,845.45,843.45,837.21,5278514,441920909635000.06,,1928962.0,0.3654
2005-12-08,RELIANCE,EQ,843.45,850.0,852.2,835.25,847.3,846.15,841.44,4734900,398411938420000.0,,1710982.0,0.3614
2005-12-09,RELIANCE,EQ,846.15,840.0,864.9,840.0,864.35,863.35,858.68,6477762,556231131225000.0,,2390643.0,0.3691
2005-12-12,RELIANCE,EQ,863.35,866.1,873.4,860.05,860.45,863.2,867.85,2668744,231607615800000.0,,963177.0,0.36090000000000005
2005-12-13,RELIANCE,EQ,863.2,865.9,874.5,859.3,871.2,871.6,868.68,4009892,348332999320000.0,,1517137.0,0.37829999999999997
2005-12-14,RELIANCE,EQ,871.6,870.15,873.4,856.0,858.0,861.95,864.05,3952919,341553010550000.0,,1657142.0,0.4192
2005-12-15,RELIANCE,EQ,861.95,864.0,864.9,839.1,847.75,845.25,851.07,5272788,448752265805000.0,,2447829.0,0.4642
2005-12-16,RELIANCE,EQ,845.25,850.0,854.0,842.1,852.55,849.35,847.2,4827054,408948642160000.0,,1965809.0,0.4072
2005-12-19,RELIANCE,EQ,849.35,854.0,861.5,854.0,856.6,857.15,858.12,2442801,209622308695000.0,,1154797.0,0.47270000000000006
