,gender,emotion,actor,path
366,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-01-07.wav
367,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-02-07.wav
368,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-01-07.wav
369,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-01-07.wav
370,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-02-07.wav
371,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-02-07.wav
372,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-01-07.wav
373,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-01-07.wav
374,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-02-07.wav
375,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-02-07.wav
376,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-02-07.wav
377,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-02-07.wav
378,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-01-07.wav
379,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-01-07.wav
380,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-02-07.wav
381,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-02-07.wav
382,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-01-07.wav
383,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-01-07.wav
384,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-02-07.wav
385,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-01-07.wav
386,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-01-07.wav
387,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-02-07.wav
388,male,neutral,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-01-07.wav
389,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-02-07.wav
390,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-01-02-07.wav
391,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-02-02-07.wav
392,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-02-01-07.wav
393,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-02-02-07.wav
394,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-01-02-07.wav
395,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-01-01-07.wav
396,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-01-01-07.wav
397,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-01-02-07.wav
398,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-02-02-07.wav
399,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-02-01-07.wav
400,male,neutral,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-02-01-07.wav
401,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-02-02-07.wav
402,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-01-02-07.wav
403,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-01-01-07.wav
404,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-02-01-07.wav
405,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-01-01-01-07.wav
406,male,neutral,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-01-01-01-02-07.wav
407,male,calm,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-02-02-02-01-07.wav
408,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-01-02-02-07.wav
409,male,happy,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-03-02-01-02-07.wav
410,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-01-02-01-07.wav
411,male,surprise,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-08-02-01-01-07.wav
412,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-02-01-01-07.wav
413,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-02-01-02-07.wav
414,male,sad,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-04-01-02-02-07.wav
415,male,disgust,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-07-01-02-01-07.wav
416,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-02-02-01-07.wav
417,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-02-02-02-07.wav
418,male,fear,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-06-01-01-02-07.wav
419,male,angry,7,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_07/03-01-05-01-01-01-07.wav
420,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-01-08.wav
421,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-01-08.wav
422,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-01-08.wav
423,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-02-08.wav
424,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-02-08.wav
425,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-01-08.wav
426,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-01-08.wav
427,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-02-08.wav
428,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-02-08.wav
429,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-01-08.wav
430,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-01-08.wav
431,female,neutral,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-02-08.wav
432,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-01-08.wav
433,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-02-08.wav
434,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-02-08.wav
435,female,neutral,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-01-08.wav
436,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-02-08.wav
437,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-02-08.wav
438,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-01-08.wav
439,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-01-08.wav
440,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-02-08.wav
441,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-02-08.wav
442,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-01-08.wav
443,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-02-08.wav
444,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-02-08.wav
445,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-01-08.wav
446,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-01-08.wav
447,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-02-08.wav
448,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-02-08.wav
449,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-01-08.wav
450,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-01-01-08.wav
451,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-02-01-08.wav
452,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-02-02-08.wav
453,female,neutral,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-01-01-08.wav
454,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-01-02-08.wav
455,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-01-02-08.wav
456,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-02-02-08.wav
457,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-01-02-08.wav
458,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-01-01-08.wav
459,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-02-01-08.wav
460,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-02-02-08.wav
461,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-02-02-08.wav
462,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-02-01-08.wav
463,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-01-01-08.wav
464,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-01-02-08.wav
465,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-02-02-01-08.wav
466,female,surprise,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-08-01-01-01-08.wav
467,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-01-02-02-08.wav
468,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-01-02-01-08.wav
469,female,angry,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-05-02-01-01-08.wav
470,female,fear,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-06-02-01-02-08.wav
471,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-01-01-02-08.wav
472,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-01-01-01-08.wav
473,female,disgust,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-07-02-02-01-08.wav
474,female,sad,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-04-02-02-02-08.wav
475,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-02-02-02-08.wav
476,female,happy,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-03-01-01-02-08.wav
477,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-02-01-01-08.wav
478,female,calm,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-02-01-02-01-08.wav
479,female,neutral,8,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_08/03-01-01-01-02-02-08.wav
480,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-01-09.wav
481,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-01-09.wav
482,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-01-09.wav
483,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-02-09.wav
484,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-02-09.wav
485,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-01-09.wav
486,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-01-09.wav
487,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-02-09.wav
488,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-02-09.wav
489,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-01-09.wav
490,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-02-09.wav
491,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-02-09.wav
492,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-01-09.wav
493,male,neutral,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-02-09.wav
494,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-01-09.wav
495,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-01-09.wav
496,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-01-09.wav
497,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-02-09.wav
498,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-02-09.wav
499,male,neutral,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-01-09.wav
500,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-02-09.wav
501,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-02-09.wav
502,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-01-09.wav
503,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-02-09.wav
504,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-02-09.wav
505,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-01-09.wav
506,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-01-09.wav
507,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-02-09.wav
508,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-02-09.wav
509,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-01-09.wav
510,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-01-02-09.wav
511,male,neutral,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-01-01-09.wav
512,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-02-02-09.wav
513,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-02-01-09.wav
514,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-01-01-09.wav
515,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-02-02-09.wav
516,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-01-02-09.wav
517,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-01-02-09.wav
518,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-01-01-09.wav
519,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-02-01-09.wav
520,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-02-02-09.wav
521,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-02-02-09.wav
522,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-02-01-09.wav
523,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-01-01-09.wav
524,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-01-02-09.wav
525,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-01-01-01-09.wav
526,male,surprise,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-08-02-02-01-09.wav
527,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-02-02-02-09.wav
528,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-02-02-01-09.wav
529,male,disgust,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-07-01-01-01-09.wav
530,male,sad,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-04-01-01-02-09.wav
531,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-02-01-02-09.wav
532,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-02-01-01-09.wav
533,male,angry,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-05-01-02-01-09.wav
534,male,fear,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-06-01-02-02-09.wav
535,male,neutral,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-01-01-02-02-09.wav
536,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-01-02-01-09.wav
537,male,calm,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-02-02-01-01-09.wav
538,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-01-01-02-09.wav
539,male,happy,9,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_09/03-01-03-02-02-02-09.wav
540,female,happy,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-03-02-02-02-10.wav
541,female,happy,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-03-01-01-02-10.wav
542,female,calm,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-02-02-01-01-10.wav
543,female,calm,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-02-01-02-01-10.wav
544,female,neutral,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-01-01-02-02-10.wav
545,female,fear,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-06-01-02-02-10.wav
546,female,angry,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-05-01-02-01-10.wav
547,female,angry,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-05-02-01-01-10.wav
548,female,fear,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-06-02-01-02-10.wav
549,female,sad,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-04-01-01-02-10.wav
550,female,disgust,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-07-01-01-01-10.wav
551,female,disgust,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-07-02-02-01-10.wav
552,female,sad,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-04-02-02-02-10.wav
553,female,surprise,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-08-02-02-01-10.wav
554,female,surprise,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-08-01-01-01-10.wav
555,female,angry,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-05-01-01-02-10.wav
556,female,fear,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-06-01-01-01-10.wav
557,female,fear,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-06-02-02-01-10.wav
558,female,angry,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-05-02-02-02-10.wav
559,female,disgust,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-07-01-02-02-10.wav
560,female,sad,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-04-01-02-01-10.wav
561,female,sad,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-04-02-01-01-10.wav
562,female,disgust,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-07-02-01-02-10.wav
563,female,surprise,10,/Users/murielkosaka/Desktop/capstone_project/audio/audio_speech_actors_01-24/Actor_10/03-01-08-02-01-02-10.wav
